#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  16
# Band-Index    1
   0.07538      8.472117  0.000  0.462  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.526
   0.11307      8.554672  0.000  0.442  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.528
   0.15076      8.669974  0.000  0.430  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.530
   0.18844      8.816720  0.000  0.422  0.000  0.110  0.000  0.000  0.000  0.000  0.000  0.532
   0.22613      8.993389  0.000  0.418  0.000  0.118  0.000  0.000  0.000  0.000  0.000  0.534
   0.26382      9.198327  0.000  0.416  0.000  0.122  0.000  0.000  0.000  0.000  0.000  0.538
   0.30151      9.429825  0.000  0.416  0.000  0.126  0.000  0.000  0.000  0.000  0.000  0.542
   0.33920      9.686148  0.000  0.416  0.000  0.130  0.000  0.000  0.000  0.000  0.000  0.546
   0.37689      9.965552  0.000  0.418  0.000  0.132  0.000  0.000  0.000  0.000  0.000  0.550
   0.41458      9.933383  0.000  0.000  0.708  0.000  0.000  0.000  0.000  0.000  0.000  0.708
   0.45227      9.668721  0.000  0.000  0.698  0.000  0.000  0.000  0.000  0.000  0.000  0.698
   0.48996      9.389987  0.000  0.000  0.686  0.000  0.000  0.000  0.000  0.000  0.000  0.686
   0.52764      9.156967  0.020  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.024
   0.56533      9.308140  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   0.60302      9.470405  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   0.64071      9.643600  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   0.67840      9.827614  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   0.71609     10.022362  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   0.75378     10.227779  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   0.79147     10.443809  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   0.82916     10.670401  0.012  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.014
   0.86684     10.907507  0.012  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.014
   0.90453     11.155077  0.010  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.014
   0.94222     11.413059  0.010  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.014
   0.97991     11.681394  0.010  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.014
   1.01760     11.960018  0.008  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.014
   1.05529     12.248847  0.008  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.014
   1.09298     12.547780  0.008  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.014
   1.13067     12.856668  0.006  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.016
   1.16836     13.175221  0.006  0.002  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.016
   1.20604     13.502216  0.006  0.002  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.018
   1.24373     13.634883  0.000  0.018  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.072
   1.28142     13.445235  0.000  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.000  0.056
   1.31911     13.580326  0.000  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   1.35680     13.276288  0.000  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.000  0.060
   1.39449     13.106556  0.002  0.002  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.012
   1.43218     13.070820  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.004
   1.46987     13.326257  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   1.46987     13.326257  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   1.49170     13.327058  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   1.51353     13.329453  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   1.53537     13.333410  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   1.55720     13.338879  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   1.57903     13.345796  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   1.60087     13.354082  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   1.62270     13.363657  0.000  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.032
   1.64453     13.374448  0.000  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.032
   1.66637     13.386399  0.000  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.030
   1.68820     13.399487  0.000  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.030
   1.71003     13.413764  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   1.73187     13.429356  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   1.75370     13.446489  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.77553     13.465502  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   1.79737     13.486835  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   1.81920     13.511012  0.000  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   1.84103     13.538591  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   1.86287     13.570119  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   1.88470     13.606081  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.90653     13.646865  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.92837     13.692742  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   1.95020     13.743867  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.97203     13.800287  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.99387     13.861965  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.01570     13.928795  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.03753     14.000620  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.05937     14.077245  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.08120     14.158441  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.10303     14.243938  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.12487     14.333415  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.14670     14.426469  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.16853     14.522554  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.19037     14.620861  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.21220     14.720575  0.000  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   2.23403     14.840145  0.000  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   2.25587     14.961272  0.002  0.006  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.012
   2.27770     15.082609  0.002  0.008  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.018
   2.29953     15.200929  0.006  0.010  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.030
   2.32137     15.283592  0.022  0.028  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.078
   2.32137     15.283586  0.022  0.028  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.080
   2.36496     15.433811  0.044  0.044  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.136
   2.40856     15.300917  0.016  0.058  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.100
   2.45215     14.922192  0.002  0.030  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.040
   2.49575     14.483444  0.000  0.018  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.024
   2.53934     14.032552  0.004  0.012  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.022
   2.58294     13.588469  0.010  0.012  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.032
   2.62653     13.171485  0.028  0.034  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.098
   2.67013     12.910552  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.71372     12.774859  0.194  0.192  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.570
   2.75732     12.671852  0.216  0.176  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.592
   2.80091     12.567490  0.234  0.164  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.604
   2.84451     12.460657  0.250  0.152  0.000  0.210  0.000  0.000  0.000  0.000  0.000  0.612
   2.88810     12.351457  0.262  0.140  0.000  0.212  0.000  0.000  0.000  0.000  0.000  0.616
   2.93170     12.240134  0.274  0.130  0.000  0.216  0.000  0.000  0.000  0.000  0.000  0.620
   2.97529     12.126082  0.278  0.114  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.610
   3.01889     11.865660  0.016  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.022
   3.06248     11.550824  0.018  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.022
   3.10608     11.249596  0.018  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.024
   3.14967     10.962323  0.020  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.026
   3.19327     10.689151  0.022  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.030
   3.23686     10.430198  0.024  0.004  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.034
   3.28046     10.185576  0.026  0.006  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.040
   3.32405      9.955412  0.028  0.008  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.046
   3.36765      9.739861  0.030  0.012  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.056
   3.41124      9.539128  0.032  0.020  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.068
   3.45484      9.353501  0.036  0.028  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.086
   3.49843      9.183388  0.038  0.044  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.110
   3.54203      9.493791  0.000  0.000  0.696  0.000  0.000  0.000  0.000  0.000  0.000  0.696
   3.58562      9.804793  0.000  0.000  0.708  0.000  0.000  0.000  0.000  0.000  0.000  0.708
   3.62922      9.765218  0.064  0.134  0.000  0.356  0.000  0.000  0.000  0.000  0.000  0.554
   3.67281      9.533167  0.042  0.144  0.000  0.362  0.000  0.000  0.000  0.000  0.000  0.548
   3.71641      9.303891  0.026  0.152  0.000  0.364  0.000  0.000  0.000  0.000  0.000  0.542
   3.76000      9.084786  0.014  0.162  0.000  0.360  0.000  0.000  0.000  0.000  0.000  0.538
   3.80360      8.883651  0.008  0.176  0.000  0.350  0.000  0.000  0.000  0.000  0.000  0.534
   3.84719      8.708494  0.004  0.202  0.000  0.326  0.000  0.000  0.000  0.000  0.000  0.530
   3.89079      8.567622  0.002  0.254  0.000  0.272  0.000  0.000  0.000  0.000  0.000  0.528
   3.93438      8.470137  0.002  0.358  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.526
   3.97798      8.420397  0.000  0.460  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.524
   4.02157      8.406807  0.000  0.490  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.526
 
# Band-Index   14
   4.02157     10.429594  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   3.97798     10.436559  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   3.93438     10.457450  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   3.89079     10.492256  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   3.84719     10.540952  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   3.80360     10.603504  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   3.76000     10.679812  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   3.71641     10.612152  0.000  0.000  0.740  0.000  0.000  0.000  0.000  0.000  0.000  0.740
   3.67281     10.366568  0.000  0.000  0.730  0.000  0.000  0.000  0.000  0.000  0.000  0.730
   3.62922     10.096561  0.000  0.000  0.718  0.000  0.000  0.000  0.000  0.000  0.000  0.718
   3.58562      9.993597  0.090  0.124  0.000  0.346  0.000  0.000  0.000  0.000  0.000  0.560
   3.54203     10.213181  0.120  0.114  0.000  0.334  0.000  0.000  0.000  0.000  0.000  0.566
   3.49843     10.420543  0.150  0.104  0.000  0.320  0.000  0.000  0.000  0.000  0.000  0.574
   3.45484     10.614028  0.182  0.096  0.000  0.305  0.000  0.000  0.000  0.000  0.000  0.582
   3.41124     10.793490  0.210  0.090  0.000  0.290  0.000  0.000  0.000  0.000  0.000  0.590
   3.36765     10.959875  0.234  0.084  0.000  0.278  0.000  0.000  0.000  0.000  0.000  0.596
   3.32405     11.114754  0.256  0.082  0.000  0.266  0.000  0.000  0.000  0.000  0.000  0.602
   3.28046     11.259957  0.272  0.082  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.608
   3.23686     11.397234  0.284  0.082  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.612
   3.19327     11.528241  0.292  0.086  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.616
   3.14967     11.654308  0.296  0.092  0.000  0.232  0.000  0.000  0.000  0.000  0.000  0.620
   3.10608     11.776580  0.297  0.098  0.000  0.228  0.000  0.000  0.000  0.000  0.000  0.622
   3.06248     11.895921  0.294  0.104  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.622
   3.01889     12.013136  0.290  0.114  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.620
   2.97529     12.196501  0.020  0.008  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.032
   2.93170     12.537912  0.014  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.020
   2.88810     12.893445  0.012  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.018
   2.84451     13.261951  0.010  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.018
   2.80091     13.642860  0.008  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.018
   2.75732     14.035396  0.008  0.008  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.018
   2.71372     14.399530  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   2.67013     14.709089  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   2.62653     15.068703  0.000  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   2.58294     15.456804  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   2.53934     15.851002  0.000  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.000  0.023
   2.49575     16.062899  0.066  0.045  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.145
   2.45215     15.798646  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   2.40856     15.488771  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   2.36496     15.519501  0.042  0.050  0.000  0.053  0.000  0.000  0.000  0.000  0.000  0.144
   2.32137     15.384318  0.002  0.010  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.014
   2.32137     15.384319  0.002  0.010  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.014
   2.29953     15.545814  0.036  0.042  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.110
   2.27770     15.598017  0.058  0.067  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.202
   2.25587     15.538312  0.054  0.072  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.206
   2.23403     15.480041  0.048  0.074  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.202
   2.21220     15.422546  0.040  0.072  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.192
   2.19037     15.364444  0.034  0.070  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.180
   2.16853     15.304899  0.028  0.064  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.163
   2.14670     15.226789  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   2.12487     15.117160  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   2.10303     15.011093  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   2.08120     14.908606  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   2.05937     14.809698  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   2.03753     14.714372  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   2.01570     14.622630  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.99387     14.534475  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.97203     14.449907  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.95020     14.368929  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.92837     14.291541  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.90653     14.217744  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.88470     14.147540  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.86287     14.080930  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.84103     14.017913  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.81920     13.958492  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.79737     13.902667  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.77553     13.850438  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.75370     13.801807  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.73187     13.756775  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.71003     13.715339  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.68820     13.677503  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.66637     13.643268  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.64453     13.612632  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.62270     13.585598  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.60087     13.562167  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.57903     13.542338  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.55720     13.526113  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.53537     13.513493  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.51353     13.504478  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.49170     13.499069  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.46987     13.497266  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.46987     13.497266  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.43218     13.500602  0.002  0.002  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.014
   1.39449     13.506462  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.004
   1.35680     13.951975  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.004
   1.31911     13.971447  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.28142     14.175374  0.000  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   1.24373     13.852238  0.004  0.004  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.018
   1.20604     14.052209  0.000  0.020  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.086
   1.16836     14.443991  0.002  0.026  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.108
   1.13067     14.815381  0.006  0.032  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.138
   1.09298     14.613962  0.000  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.000  0.064
   1.05529     14.364845  0.000  0.000  0.057  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   1.01760     14.111257  0.000  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   0.97991     13.859522  0.000  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   0.94222     13.612588  0.000  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   0.90453     13.372084  0.000  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.046
   0.86684     13.139026  0.000  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.82916     12.914090  0.000  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.79147     12.697762  0.000  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.042
   0.75378     12.490398  0.000  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.042
   0.71609     12.292278  0.000  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.040
   0.67840     12.103614  0.000  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.040
   0.64071     11.924577  0.000  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.040
   0.60302     11.755310  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   0.56533     11.595927  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   0.52764     11.280519  0.000  0.428  0.000  0.140  0.000  0.000  0.000  0.000  0.000  0.568
   0.48996     10.925409  0.000  0.424  0.000  0.138  0.000  0.000  0.000  0.000  0.000  0.564
   0.45227     10.586817  0.000  0.422  0.000  0.136  0.000  0.000  0.000  0.000  0.000  0.558
   0.41458     10.266336  0.000  0.420  0.000  0.134  0.000  0.000  0.000  0.000  0.000  0.554
   0.37689     10.181903  0.000  0.000  0.718  0.000  0.000  0.000  0.000  0.000  0.000  0.718
   0.33920     10.412448  0.000  0.000  0.728  0.000  0.000  0.000  0.000  0.000  0.000  0.728
   0.30151     10.622284  0.000  0.000  0.724  0.000  0.000  0.000  0.000  0.000  0.000  0.724
   0.26382     10.682410  0.000  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.22613     10.616437  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   0.18844     10.559525  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   0.15076     10.512804  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   0.11307     10.476418  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   0.07538     10.450410  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   0.03769     10.434798  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   0.00000     10.429594  0.000  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.036
 
# Band-Index   15
   0.00000     11.229253  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   0.03769     11.234621  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   0.07538     11.250719  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   0.11307     11.277537  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   0.15076     11.249860  0.000  0.000  0.768  0.000  0.000  0.000  0.000  0.000  0.000  0.768
   0.18844     11.129609  0.000  0.000  0.764  0.000  0.000  0.000  0.000  0.000  0.000  0.764
   0.22613     10.984902  0.000  0.000  0.756  0.000  0.000  0.000  0.000  0.000  0.000  0.756
   0.26382     10.818003  0.000  0.000  0.740  0.000  0.000  0.000  0.000  0.000  0.000  0.740
   0.30151     10.765375  0.000  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   0.33920     10.852013  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   0.37689     10.950267  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   0.41458     11.058977  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   0.45227     11.177975  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   0.48996     11.307183  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   0.52764     11.446523  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   0.56533     11.650624  0.000  0.430  0.000  0.142  0.000  0.000  0.000  0.000  0.000  0.572
   0.60302     12.034278  0.000  0.434  0.000  0.144  0.000  0.000  0.000  0.000  0.000  0.578
   0.64071     12.430046  0.000  0.436  0.000  0.146  0.000  0.000  0.000  0.000  0.000  0.584
   0.67840     12.836512  0.000  0.440  0.000  0.148  0.000  0.000  0.000  0.000  0.000  0.590
   0.71609     13.135295  0.012  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.016
   0.75378     13.339328  0.012  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.016
   0.79147     13.553568  0.012  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.016
   0.82916     13.777957  0.012  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.016
   0.86684     14.012422  0.010  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.018
   0.90453     14.256852  0.010  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.018
   0.94222     14.511074  0.010  0.002  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.018
   0.97991     14.774730  0.010  0.002  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.020
   1.01760     15.046599  0.008  0.004  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.024
   1.05529     15.309316  0.010  0.013  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.064
   1.09298     15.149913  0.014  0.039  0.000  0.124  0.000  0.000  0.000  0.000  0.000  0.178
   1.13067     14.840808  0.000  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   1.16836     14.977092  0.000  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.090
   1.20604     14.856615  0.000  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   1.24373     14.536373  0.000  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.000  0.068
