#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 120  16
# Band-Index    1
   2.23403      0.485927
   2.25587      0.382064
   2.27770      0.273720
   2.29953      0.161215
   2.32137      0.047462
   2.32137      0.047462
   2.36496      0.265258
   2.40856      0.519350
   2.45215      0.784788
   2.49575      1.060964
   2.53934      1.347542
   2.58294      1.644216
   2.62653      1.950664
   2.67013      2.266532
   2.71372      2.591435
   2.75732      2.924945
   2.80091      3.266593
   2.84451      3.615851
   2.88810      3.972139
   2.93170      4.334810
   2.97529      4.703143
   3.01889      5.076338
   3.06248      5.453510
   3.10608      5.833670
   3.14967      6.095605
   3.19327      5.822078
   3.23686      5.562337
   3.28046      5.316444
   3.32405      5.084450
   3.36765      4.866399
   3.41124      4.662326
   3.45484      4.472261
   3.49843      4.296229
   3.54203      4.134251
   3.58562      3.986340
   3.62922      3.852509
   3.67281      3.732767
   3.71641      3.627117
   3.76000      3.535560
   3.80360      3.458098
   3.84719      3.394727
   3.89079      3.345445
   3.93438      3.310246
   3.97798      3.289128
   4.02157      3.282089
 
# Band-Index    6
   4.02157      4.081105
   3.97798      4.088239
   3.93438      4.109639
   3.89079      4.145303
   3.84719      4.195226
   3.80360      4.259400
   3.76000      4.337815
   3.71641      4.430460
   3.67281      4.537318
   3.62922      4.658370
   3.58562      4.793594
   3.54203      4.942960
   3.49843      5.106435
   3.45484      5.283977
   3.41124      5.475535
   3.36765      5.681045
   3.32405      5.900428
   3.28046      6.133583
   3.23686      6.380362
   3.19327      6.597316
   3.14967      6.215701
   3.10608      6.382843
   3.06248      6.683700
   3.01889      6.998067
   2.97529      7.325805
   2.93170      7.666739
   2.88810      8.020649
   2.84451      8.387246
   2.80091      8.766151
   2.75732      9.156851
   2.71372      9.558638
   2.67013      9.970499
   2.62653     10.390942
   2.58294     10.751820
   2.53934     10.781038
   2.49575     10.762307
   2.45215     10.723513
   2.40856     10.683559
   2.36496     10.654376
   2.32137     10.643476
   2.32137     10.643476
   2.29953     10.646514
   2.27770     10.655778
   2.25587     10.671527
   2.23403     10.693915
   2.21220     10.722995
   2.19037     10.758717
   2.16853     10.800932
   2.14670     10.849382
   2.12487     10.903702
   2.10303     10.963415
   2.08120     11.027931
   2.05937     11.096532
   2.03753     11.168392
   2.01570     11.242564
   1.99387     11.098836
   1.97203     10.866617
   1.95020     10.634806
   1.92837     10.404756
   1.90653     10.177621
   1.88470      9.954417
   1.86287      9.736101
   1.84103      9.523530
   1.81920      9.317540
   1.79737      9.118935
   1.77553      8.928486
   1.75370      8.746961
   1.73187      8.575106
   1.71003      8.413648
   1.68820      8.263308
   1.66637      8.124782
   1.64453      7.998736
   1.62270      7.885813
   1.60087      7.786614
   1.57903      7.701670
   1.55720      7.631467
   1.53537      7.576419
   1.51353      7.536855
   1.49170      7.513019
   1.46987      7.505056
   1.46987      7.505056
   1.43218      7.506942
   1.39449      7.512598
   1.35680      7.521955
   1.31911      7.534885
   1.28142      7.551176
   1.24373      7.570405
   1.20604      7.591749
   1.16836      7.613055
   1.13067      7.625930
   1.09298      7.575545
   1.05529      7.359664
   1.01760      7.090666
   0.97991      6.820649
   0.94222      6.557474
   0.90453      6.303118
   0.86684      6.058309
   0.82916      6.288421
   0.79147      6.355030
   0.75378      6.184145
   0.71609      5.989235
   0.67840      5.797926
   0.64071      5.614726
   0.60302      5.440961
   0.56533      5.277163
   0.52764      5.123591
   0.48996      4.980388
   0.45227      4.847640
   0.41458      4.725404
   0.37689      4.613721
   0.33920      4.512617
   0.30151      4.422116
   0.26382      4.342232
   0.22613      4.272978
   0.18844      4.214364
   0.15076      4.166398
   0.11307      4.129085
   0.07538      4.102431
   0.03769      4.086437
   0.00000      4.081105
 
# Band-Index    7
   0.00000      4.443618
   0.03769      4.449013
   0.07538      4.465197
   0.11307      4.492171
   0.15076      4.529936
   0.18844      4.578491
   0.22613      4.637838
   0.26382      4.707976
   0.30151      4.788905
   0.33920      4.880626
   0.37689      4.983138
   0.41458      5.096441
   0.45227      5.220533
   0.48996      5.355413
   0.52764      5.501079
   0.56533      5.657529
   0.60302      5.824759
   0.64071      6.002763
   0.67840      6.191535
   0.71609      6.391063
   0.75378      6.601325
   0.79147      6.797971
   0.82916      6.740894
   0.86684      6.933560
   0.90453      7.170389
   0.94222      7.424403
   0.97991      7.691130
   1.01760      7.798582
   1.05529      7.777678
   1.09298      7.821801
   1.13067      8.043935
   1.16836      8.342106
   1.20604      8.661640
   1.24373      8.994185
   1.28142      9.337554
   1.31911      9.690785
   1.35680     10.053192
   1.39449     10.423906
   1.43218     10.800471
   1.46987     11.117228
   1.46987     11.117228
   1.49170     11.118756
   1.51353     11.123337
   1.53537     11.130968
   1.55720     11.141642
   1.57903     11.155348
   1.60087     11.172076
   1.62270     11.191809
   1.64453     11.214529
   1.66637     11.240214
   1.68820     11.268837
   1.71003     11.300368
   1.73187     11.334771
   1.75370     11.372008
   1.77553     11.412030
   1.79737     11.454785
   1.81920     11.500214
   1.84103     11.548248
   1.86287     11.598813
   1.88470     11.651813
   1.90653     11.608621
   1.92837     11.540071
   1.95020     11.467969
   1.97203     11.393531
   1.99387     11.317995
   2.01570     11.329778
   2.03753     11.557342
   2.05937     11.778613
   2.08120     11.989359
   2.10303     12.182892
   2.12487     12.338094
   2.14670     12.417674
   2.16853     12.486344
   2.19037     12.552741
   2.21220     12.616888
   2.23403     12.678262
   2.25587     12.736210
   2.27770     12.789970
   2.29953     12.838585
   2.32137     12.880028
   2.32137     12.880028
   2.36496     12.755033
   2.40856     12.458915
   2.45215     12.083980
   2.49575     11.672894
   2.53934     11.247074
   2.58294     10.817688
   2.62653     10.643578
   2.67013     10.442891
   2.71372     10.167166
   2.75732      9.846603
   2.80091      9.504903
   2.84451      9.156344
   2.88810      8.808982
   2.93170      8.467425
   2.97529      8.134419
   3.01889      7.811673
   3.06248      7.500297
   3.10608      7.201045
   3.14967      6.914457
   3.19327      6.641983
   3.23686      6.782758
   3.28046      6.530084
   3.32405      6.291839
   3.36765      6.068027
   3.41124      5.858651
   3.45484      5.663712
   3.49843      5.483213
   3.54203      5.317155
   3.58562      5.165539
   3.62922      5.028364
   3.67281      4.905632
   3.71641      4.797341
   3.76000      4.703492
   3.80360      4.624083
   3.84719      4.559114
   3.89079      4.508584
   3.93438      4.472491
   3.97798      4.450836
   4.02157      4.443618
 
# Band-Index    8
   4.02157      5.354063
   3.97798      5.361219
   3.93438      5.382685
   3.89079      5.418459
   3.84719      5.468537
   3.80360      5.532913
   3.76000      5.611580
   3.71641      5.704529
   3.67281      5.811747
   3.62922      5.933220
   3.58562      6.068930
   3.54203      6.218854
   3.49843      6.382966
   3.45484      6.561233
   3.41124      6.753615
   3.36765      6.960060
   3.32405      7.180490
   3.28046      7.360049
   3.23686      6.980687
   3.19327      7.049857
   3.14967      7.331375
   3.10608      7.627307
   3.06248      7.937643
   3.01889      8.262374
   2.97529      8.601486
   2.93170      8.954964
   2.88810      9.322785
   2.84451      9.704919
   2.80091     10.101326
   2.75732     10.511947
   2.71372     10.936690
   2.67013     11.375407
   2.62653     11.827821
   2.58294     12.293298
   2.53934     12.769391
   2.49575     13.041443
   2.45215     13.054490
   2.40856     13.039305
   2.36496     12.999398
   2.32137     12.970224
   2.32137     12.970224
   2.29953     12.986072
   2.27770     12.970318
   2.25587     12.930679
   2.23403     12.873666
   2.21220     12.802978
   2.19037     12.719607
   2.16853     12.621790
   2.14670     12.505082
   2.12487     12.372401
   2.10303     12.287035
   2.08120     12.216893
   2.05937     12.148282
   2.03753     12.080725
   2.01570     12.014355
   1.99387     11.949374
   1.97203     11.885989
   1.95020     11.824383
   1.92837     11.764722
   1.90653     11.707157
   1.88470     11.672500
   1.86287     11.730750
   1.84103     11.742590
   1.81920     11.690030
   1.79737     11.640502
   1.77553     11.594032
   1.75370     11.550650
   1.73187     11.510381
   1.71003     11.473249
   1.68820     11.439275
   1.66637     11.408482
   1.64453     11.380885
   1.62270     11.356501
   1.60087     11.335342
   1.57903     11.317419
   1.55720     11.302743
   1.53537     11.291320
   1.51353     11.283156
   1.49170     11.278256
   1.46987     11.276622
   1.46987     11.276622
   1.43218     11.600372
   1.39449     11.297970
   1.35680     10.925426
   1.31911     10.560022
   1.28142     10.202918
   1.24373      9.854712
   1.20604      9.515792
   1.16836      9.186447
   1.13067      8.866911
   1.09298      8.557385
   1.05529      8.258076
   1.01760      7.969216
   0.97991      7.829901
   0.94222      7.794024
   0.90453      7.547160
   0.86684      7.295809
   0.82916      7.053857
   0.79147      6.822284
   0.75378      7.086942
   0.71609      7.229311
   0.67840      7.070894
   0.64071      6.891382
   0.60302      6.718094
   0.56533      6.554050
   0.52764      6.400038
   0.48996      6.256356
   0.45227      6.123145
   0.41458      6.000481
   0.37689      5.888411
   0.33920      5.786963
   0.30151      5.696159
   0.26382      5.616013
   0.22613      5.546536
   0.18844      5.487736
   0.15076      5.439619
   0.11307      5.402191
   0.07538      5.375454
   0.03769      5.359411
   0.00000      5.354063
 
# Band-Index    9
   0.00000      5.812810
   0.03769      5.818138
   0.07538      5.834125
   0.11307      5.860772
   0.15076      5.898081
   0.18844      5.946053
   0.22613      6.004690
   0.26382      6.073992
   0.30151      6.153957
   0.33920      6.244578
   0.37689      6.345847
   0.41458      6.457750
   0.45227      6.580263
   0.48996      6.713352
   0.52764      6.856964
   0.56533      7.011006
   0.60302      7.175315
   0.64071      7.349555
   0.67840      7.532922
   0.71609      7.511806
   0.75378      7.525668
   0.79147      7.726538
   0.82916      7.950748
   0.86684      7.964341
   0.90453      7.924388
   0.94222      7.899648
   0.97991      8.098794
   1.01760      8.380761
   1.05529      8.676253
   1.09298      8.983113
   1.13067      9.300957
   1.16836      9.629658
   1.20604      9.969157
   1.24373     10.319418
   1.28142     10.680407
   1.31911     11.052085
   1.35680     11.434355
   1.39449     11.825777
   1.43218     11.673872
   1.46987     11.976090
   1.46987     11.976090
   1.49170     11.976286
   1.51353     11.976839
   1.53537     11.977651
   1.55720     11.978544
   1.57903     11.979275
   1.60087     11.979516
   1.62270     11.978855
   1.64453     11.976798
   1.66637     11.972753
   1.68820     11.966035
   1.71003     11.955913
   1.73187     11.941598
   1.75370     11.922295
   1.77553     11.897261
   1.79737     11.865880
   1.81920     11.827726
   1.84103     11.782638
   1.86287     11.798154
   1.88470     11.856692
   1.90653     11.918188
   1.92837     11.982635
   1.95020     12.050053
   1.97203     12.120504
   1.99387     12.194134
   2.01570     12.271237
   2.03753     12.352382
   2.05937     12.438653
   2.08120     12.532044
   2.10303     12.635885
   2.12487     12.754268
   2.14670     12.888288
   2.16853     13.031524
   2.19037     13.172274
   2.21220     13.299074
   2.23403     13.402731
   2.25587     13.476917
   2.27770     13.519286
   2.29953     13.533338
   2.32137     13.529015
   2.32137     13.529015
   2.36496     13.523351
   2.40856     13.506282
   2.45215     13.454658
   2.49575     13.178912
   2.53934     12.774418
   2.58294     12.414901
   2.62653     12.102846
   2.67013     11.813387
   2.71372     11.508125
   2.75732     11.175032
   2.80091     10.824610
   2.84451     10.468858
   2.88810     10.115477
   2.93170      9.768904
   2.97529      9.431713
   3.01889      9.105458
   3.06248      8.791119
   3.10608      8.489343
   3.14967      8.200570
   3.19327      7.925114
   3.23686      7.663210
   3.28046      7.415537
   3.32405      7.640435
   3.36765      7.419103
   3.41124      7.212024
   3.45484      7.019213
   3.49843      6.840683
   3.54203      6.676440
   3.58562      6.526491
   3.62922      6.390836
   3.67281      6.269477
   3.71641      6.162412
   3.76000      6.069636
   3.80360      5.991146
   3.84719      5.926936
   3.89079      5.877002
   3.93438      5.841338
   3.97798      5.819942
   4.02157      5.812810
 
# Band-Index   10
   4.02157      7.483981
   3.97798      7.491066
   3.93438      7.512319
   3.89079      7.547734
   3.84719      7.597303
   3.80360      7.661013
   3.76000      7.738847
   3.71641      7.830783
   3.67281      7.936794
   3.62922      8.056843
   3.58562      8.190889
   3.54203      8.338874
