#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  16
# Band-Index    1
   1.46612     -6.263256  0.028  0.017  0.000  0.326  0.000  0.000  0.000  0.000  0.000  0.371
   1.53276     -5.968446  0.024  0.018  0.000  0.331  0.000  0.000  0.000  0.000  0.000  0.373
   1.59941     -5.660132  0.020  0.020  0.000  0.335  0.000  0.000  0.000  0.000  0.000  0.375
   1.66605     -5.340435  0.017  0.021  0.000  0.340  0.000  0.000  0.000  0.000  0.000  0.378
   1.73269     -5.011813  0.014  0.023  0.000  0.344  0.000  0.000  0.000  0.000  0.000  0.380
   1.79933     -4.677135  0.011  0.025  0.000  0.347  0.000  0.000  0.000  0.000  0.000  0.383
   1.86597     -4.767543  0.000  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.000  0.222
   1.93261     -5.060089  0.000  0.000  0.221  0.000  0.000  0.000  0.000  0.000  0.000  0.221
   1.99926     -4.873818  0.075  0.292  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.391
   2.06590     -4.365862  0.064  0.303  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.394
   2.13254     -3.877648  0.052  0.313  0.000  0.031  0.000  0.000  0.000  0.000  0.000  0.397
   2.19918     -3.417307  0.041  0.323  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.400
   2.26582     -2.994687  0.031  0.332  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.403
   2.33247     -2.621419  0.021  0.340  0.000  0.045  0.000  0.000  0.000  0.000  0.000  0.406
   2.39911     -2.310550  0.012  0.344  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.408
   2.46575     -2.075721  0.006  0.339  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.410
   2.53239     -1.930157  0.001  0.266  0.000  0.144  0.000  0.000  0.000  0.000  0.000  0.412
   2.59903     -1.886992  0.000  0.027  0.000  0.385  0.000  0.000  0.000  0.000  0.000  0.411
   2.59903     -1.886992  0.000  0.027  0.000  0.385  0.000  0.000  0.000  0.000  0.000  0.411
   2.63672     -1.903022  0.000  0.051  0.000  0.360  0.000  0.000  0.000  0.000  0.000  0.411
   2.67441     -1.951591  0.002  0.078  0.000  0.331  0.000  0.000  0.000  0.000  0.000  0.411
   2.71210     -2.032073  0.004  0.090  0.000  0.316  0.000  0.000  0.000  0.000  0.000  0.410
   2.74979     -2.143113  0.007  0.094  0.000  0.308  0.000  0.000  0.000  0.000  0.000  0.409
   2.78748     -2.283042  0.011  0.096  0.000  0.301  0.000  0.000  0.000  0.000  0.000  0.408
   2.82517     -2.449928  0.016  0.096  0.000  0.295  0.000  0.000  0.000  0.000  0.000  0.406
   2.86286     -2.641673  0.021  0.095  0.000  0.289  0.000  0.000  0.000  0.000  0.000  0.404
   2.90054     -2.856066  0.026  0.094  0.000  0.283  0.000  0.000  0.000  0.000  0.000  0.402
   2.93823     -3.090840  0.032  0.092  0.000  0.277  0.000  0.000  0.000  0.000  0.000  0.400
   2.97592     -3.343804  0.038  0.090  0.000  0.270  0.000  0.000  0.000  0.000  0.000  0.398
   3.01361     -3.612798  0.044  0.088  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.396
   3.05130     -3.895810  0.051  0.086  0.000  0.257  0.000  0.000  0.000  0.000  0.000  0.394
   3.08899     -4.190934  0.057  0.084  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.392
   3.12668     -4.496436  0.064  0.082  0.000  0.244  0.000  0.000  0.000  0.000  0.000  0.390
   3.16437     -4.810695  0.070  0.080  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.388
   3.20206     -5.132203  0.077  0.078  0.000  0.231  0.000  0.000  0.000  0.000  0.000  0.385
   3.23974     -5.168039  0.000  0.000  0.221  0.000  0.000  0.000  0.000  0.000  0.000  0.221
   3.27743     -5.011777  0.000  0.000  0.221  0.000  0.000  0.000  0.000  0.000  0.000  0.221
   3.31512     -4.847545  0.000  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.000  0.222
   3.35281     -4.675558  0.000  0.000  0.223  0.000  0.000  0.000  0.000  0.000  0.000  0.223
   3.39050     -4.496073  0.000  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.224
   3.42819     -4.309412  0.000  0.000  0.225  0.000  0.000  0.000  0.000  0.000  0.000  0.225
   3.46588     -4.289384  0.000  0.297  0.000  0.099  0.000  0.000  0.000  0.000  0.000  0.396
   3.50357     -4.398184  0.000  0.297  0.000  0.099  0.000  0.000  0.000  0.000  0.000  0.395
   3.54126     -4.501332  0.000  0.296  0.000  0.099  0.000  0.000  0.000  0.000  0.000  0.395
   3.57894     -4.598527  0.000  0.296  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.395
   3.61663     -4.689489  0.000  0.296  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.394
   3.65432     -4.774001  0.000  0.296  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.394
   3.69201     -4.851804  0.000  0.296  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.394
   3.72970     -4.922704  0.000  0.296  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.394
   3.76739     -4.986555  0.000  0.296  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.394
   3.80508     -5.043203  0.000  0.296  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.394
   3.84277     -5.092526  0.000  0.296  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.394
   3.88046     -5.134422  0.000  0.296  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.394
   3.91814     -5.168826  0.000  0.296  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.394
   3.95583     -5.195648  0.000  0.295  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.394
   3.99352     -5.214846  0.000  0.295  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.393
   4.03121     -5.226382  0.000  0.295  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.393
   4.06890     -5.230230  0.000  0.295  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.393
   4.06890     -5.230230  0.000  0.295  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.393
   4.11436     -5.253401  0.001  0.295  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.393
   4.15983     -5.322198  0.003  0.292  0.000  0.097  0.000  0.000  0.000  0.000  0.000  0.392
   4.20529     -5.434495  0.006  0.287  0.000  0.097  0.000  0.000  0.000  0.000  0.000  0.390
   4.25075     -5.586964  0.011  0.282  0.000  0.096  0.000  0.000  0.000  0.000  0.000  0.388
   4.29622     -5.775530  0.016  0.275  0.000  0.094  0.000  0.000  0.000  0.000  0.000  0.385
   4.34168     -5.995454  0.021  0.267  0.000  0.093  0.000  0.000  0.000  0.000  0.000  0.382
   4.38714     -6.241796  0.027  0.260  0.000  0.092  0.000  0.000  0.000  0.000  0.000  0.378
   4.43261     -6.509552  0.032  0.252  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.374
   4.47807     -6.793693  0.037  0.244  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.370
   4.52354     -7.089196  0.041  0.237  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.366
   4.56900     -7.390679  0.044  0.232  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.362
   4.61446     -7.692042  0.045  0.227  0.000  0.085  0.000  0.000  0.000  0.000  0.000  0.357
   4.65993     -7.985430  0.044  0.224  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.353
   4.70539     -8.259312  0.039  0.224  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.347
   4.75085     -8.495502  0.032  0.226  0.000  0.083  0.000  0.000  0.000  0.000  0.000  0.342
   4.79632     -8.666255  0.024  0.229  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.337
   4.84178     -8.741563  0.021  0.229  0.000  0.085  0.000  0.000  0.000  0.000  0.000  0.335
   4.88724     -8.712894  0.026  0.225  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.337
   4.93271     -8.601554  0.034  0.220  0.000  0.087  0.000  0.000  0.000  0.000  0.000  0.341
   4.97817     -8.436528  0.041  0.217  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.346
   5.02363     -8.238700  0.045  0.217  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.350
   5.06910     -8.020576  0.047  0.219  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.354
   5.11456     -7.789572  0.047  0.222  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.357
   5.16002     -7.550478  0.046  0.227  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.360
   5.20549     -7.306691  0.043  0.233  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.364
   5.25095     -7.060808  0.040  0.239  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.367
   5.29641     -6.815154  0.037  0.245  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.370
   5.34188     -6.571865  0.033  0.251  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.373
   5.38734     -6.332976  0.028  0.258  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.376
   5.43280     -6.100545  0.024  0.264  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.378
   5.47827     -5.876712  0.020  0.271  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.381
   5.52373     -5.663518  0.016  0.276  0.000  0.092  0.000  0.000  0.000  0.000  0.000  0.384
   5.56920     -5.463064  0.012  0.282  0.000  0.093  0.000  0.000  0.000  0.000  0.000  0.386
   5.61466     -5.277411  0.008  0.286  0.000  0.094  0.000  0.000  0.000  0.000  0.000  0.388
   5.66012     -5.108426  0.005  0.290  0.000  0.095  0.000  0.000  0.000  0.000  0.000  0.390
   5.70559     -4.957846  0.003  0.293  0.000  0.096  0.000  0.000  0.000  0.000  0.000  0.392
   5.75105     -4.827140  0.001  0.294  0.000  0.097  0.000  0.000  0.000  0.000  0.000  0.393
   5.79651     -4.717350  0.000  0.295  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.394
   5.84198     -4.629098  0.000  0.295  0.000  0.099  0.000  0.000  0.000  0.000  0.000  0.394
 
# Band-Index    4
   5.84198     -3.487075  0.000  0.000  0.230  0.000  0.000  0.000  0.000  0.000  0.000  0.230
   5.79651     -3.302950  0.000  0.000  0.231  0.000  0.000  0.000  0.000  0.000  0.000  0.231
   5.75105     -3.109736  0.000  0.000  0.232  0.000  0.000  0.000  0.000  0.000  0.000  0.232
   5.70559     -2.908153  0.000  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.000  0.234
   5.66012     -2.699057  0.000  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.000  0.236
   5.61466     -2.483451  0.000  0.000  0.237  0.000  0.000  0.000  0.000  0.000  0.000  0.237
   5.56920     -2.262555  0.000  0.000  0.239  0.000  0.000  0.000  0.000  0.000  0.000  0.239
   5.52373     -2.037826  0.000  0.000  0.241  0.000  0.000  0.000  0.000  0.000  0.000  0.241
   5.47827     -1.811031  0.000  0.000  0.244  0.000  0.000  0.000  0.000  0.000  0.000  0.244
   5.43280     -1.584368  0.000  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   5.38734     -1.360521  0.000  0.000  0.248  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   5.34188     -1.142828  0.000  0.000  0.250  0.000  0.000  0.000  0.000  0.000  0.000  0.250
   5.29641     -0.935406  0.000  0.000  0.253  0.000  0.000  0.000  0.000  0.000  0.000  0.253
   5.25095     -0.743273  0.000  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.255
   5.20549     -0.572302  0.000  0.000  0.256  0.000  0.000  0.000  0.000  0.000  0.000  0.256
   5.16002     -0.428866  0.000  0.000  0.257  0.000  0.000  0.000  0.000  0.000  0.000  0.257
   5.11456     -0.318937  0.000  0.000  0.257  0.000  0.000  0.000  0.000  0.000  0.000  0.257
   5.06910     -0.246583  0.000  0.000  0.257  0.000  0.000  0.000  0.000  0.000  0.000  0.257
   5.02363     -0.212516  0.000  0.000  0.256  0.000  0.000  0.000  0.000  0.000  0.000  0.256
   4.97817     -0.213585  0.000  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.255
   4.93271     -0.243746  0.000  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   4.88724     -0.295794  0.000  0.000  0.253  0.000  0.000  0.000  0.000  0.000  0.000  0.253
   4.84178     -0.362862  0.000  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.252
   4.79632     -0.439192  0.000  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   4.75085     -0.520294  0.000  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   4.70539     -0.602813  0.000  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   4.65993     -0.684289  0.000  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   4.61446     -0.762942  0.000  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   4.56900     -0.837496  0.000  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.252
   4.52354     -0.907037  0.000  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.252
   4.47807     -0.970921  0.000  0.000  0.253  0.000  0.000  0.000  0.000  0.000  0.000  0.253
   4.43261     -1.028695  0.000  0.000  0.253  0.000  0.000  0.000  0.000  0.000  0.000  0.253
   4.38714     -1.080045  0.000  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   4.34168     -1.124770  0.000  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   4.29622     -1.162730  0.000  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   4.25075     -1.193850  0.000  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.255
   4.20529     -1.218079  0.000  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.255
   4.15983     -1.235396  0.000  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.255
   4.11436     -1.245783  0.000  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.255
   4.06890     -1.249244  0.000  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.255
   4.06890     -1.249244  0.000  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.255
   4.03121     -1.274528  0.000  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.255
   3.99352     -1.348057  0.000  0.000  0.253  0.000  0.000  0.000  0.000  0.000  0.000  0.253
   3.95583     -1.463700  0.000  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   3.91814     -1.613393  0.000  0.000  0.249  0.000  0.000  0.000  0.000  0.000  0.000  0.249
   3.88046     -1.788950  0.000  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   3.84277     -1.983125  0.000  0.000  0.244  0.000  0.000  0.000  0.000  0.000  0.000  0.244
   3.80508     -2.189993  0.000  0.000  0.241  0.000  0.000  0.000  0.000  0.000  0.000  0.241
   3.76739     -2.404891  0.000  0.000  0.239  0.000  0.000  0.000  0.000  0.000  0.000  0.239
   3.72970     -2.624232  0.000  0.000  0.237  0.000  0.000  0.000  0.000  0.000  0.000  0.237
   3.69201     -2.845267  0.000  0.000  0.235  0.000  0.000  0.000  0.000  0.000  0.000  0.235
   3.65432     -3.065873  0.000  0.000  0.233  0.000  0.000  0.000  0.000  0.000  0.000  0.233
   3.61663     -3.284411  0.000  0.000  0.231  0.000  0.000  0.000  0.000  0.000  0.000  0.231
   3.57894     -3.499605  0.000  0.000  0.230  0.000  0.000  0.000  0.000  0.000  0.000  0.230
   3.54126     -3.710443  0.000  0.000  0.228  0.000  0.000  0.000  0.000  0.000  0.000  0.228
   3.50357     -3.916110  0.000  0.000  0.227  0.000  0.000  0.000  0.000  0.000  0.000  0.227
   3.46588     -4.115941  0.000  0.000  0.226  0.000  0.000  0.000  0.000  0.000  0.000  0.226
   3.42819     -4.175296  0.000  0.297  0.000  0.099  0.000  0.000  0.000  0.000  0.000  0.396
   3.39050     -4.056318  0.000  0.297  0.000  0.099  0.000  0.000  0.000  0.000  0.000  0.396
   3.35281     -3.932905  0.000  0.298  0.000  0.099  0.000  0.000  0.000  0.000  0.000  0.397
   3.31512     -3.805566  0.000  0.298  0.000  0.099  0.000  0.000  0.000  0.000  0.000  0.397
   3.27743     -3.674867  0.000  0.298  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.398
   3.23974     -3.541447  0.000  0.299  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.399
   3.20206     -3.406015  0.000  0.299  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.399
   3.16437     -3.269370  0.000  0.300  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.400
   3.12668     -3.132405  0.000  0.301  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.401
   3.08899     -2.996101  0.000  0.301  0.000  0.101  0.000  0.000  0.000  0.000  0.000  0.402
   3.05130     -2.861546  0.000  0.302  0.000  0.101  0.000  0.000  0.000  0.000  0.000  0.403
   3.01361     -2.729912  0.000  0.303  0.000  0.101  0.000  0.000  0.000  0.000  0.000  0.404
   2.97592     -2.602496  0.000  0.304  0.000  0.101  0.000  0.000  0.000  0.000  0.000  0.405
   2.93823     -2.480661  0.000  0.305  0.000  0.101  0.000  0.000  0.000  0.000  0.000  0.406
   2.90054     -2.365879  0.000  0.306  0.000  0.101  0.000  0.000  0.000  0.000  0.000  0.407
   2.86286     -2.259658  0.000  0.308  0.000  0.101  0.000  0.000  0.000  0.000  0.000  0.408
   2.82517     -2.163531  0.000  0.309  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.409
   2.78748     -2.079014  0.000  0.312  0.000  0.099  0.000  0.000  0.000  0.000  0.000  0.410
   2.74979     -2.007541  0.000  0.315  0.000  0.096  0.000  0.000  0.000  0.000  0.000  0.411
   2.71210     -1.950400  0.000  0.321  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.412
   2.67441     -1.908642  0.000  0.334  0.000  0.079  0.000  0.000  0.000  0.000  0.000  0.412
   2.63672     -1.883005  0.000  0.361  0.000  0.051  0.000  0.000  0.000  0.000  0.000  0.413
   2.59903     -1.874149  0.000  0.386  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.413
   2.59903     -1.874149  0.000  0.386  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.413
   2.53239     -1.908085  0.000  0.145  0.000  0.267  0.000  0.000  0.000  0.000  0.000  0.412
   2.46575     -1.989681  0.000  0.067  0.000  0.344  0.000  0.000  0.000  0.000  0.000  0.411
   2.39911     -2.120619  0.000  0.054  0.000  0.355  0.000  0.000  0.000  0.000  0.000  0.409
   2.33247     -2.297663  0.000  0.048  0.000  0.358  0.000  0.000  0.000  0.000  0.000  0.407
   2.26582     -2.515578  0.000  0.044  0.000  0.359  0.000  0.000  0.000  0.000  0.000  0.404
   2.19918     -2.768372  0.001  0.041  0.000  0.359  0.000  0.000  0.000  0.000  0.000  0.401
   2.13254     -3.049707  0.002  0.038  0.000  0.359  0.000  0.000  0.000  0.000  0.000  0.398
   2.06590     -3.353301  0.003  0.035  0.000  0.357  0.000  0.000  0.000  0.000  0.000  0.395
   1.99926     -3.673126  0.004  0.032  0.000  0.356  0.000  0.000  0.000  0.000  0.000  0.392
   1.93261     -4.003635  0.006  0.029  0.000  0.353  0.000  0.000  0.000  0.000  0.000  0.389
   1.86597     -4.339789  0.008  0.027  0.000  0.351  0.000  0.000  0.000  0.000  0.000  0.386
   1.79933     -4.450385  0.000  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.224
   1.73269     -4.109843  0.000  0.000  0.226  0.000  0.000  0.000  0.000  0.000  0.000  0.226
   1.66605     -3.747463  0.000  0.000  0.228  0.000  0.000  0.000  0.000  0.000  0.000  0.228
   1.59941     -3.365239  0.000  0.000  0.230  0.000  0.000  0.000  0.000  0.000  0.000  0.230
   1.53276     -2.965782  0.000  0.000  0.233  0.000  0.000  0.000  0.000  0.000  0.000  0.233
   1.46612     -2.552658  0.000  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.000  0.236
   1.39948     -2.130846  0.000  0.000  0.239  0.000  0.000  0.000  0.000  0.000  0.000  0.239
   1.33284     -1.707698  0.000  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.000  0.242
   1.26620     -1.294698  0.000  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   1.19955     -0.910726  0.000  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   1.13291     -0.587398  0.000  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   1.06627     -0.372567  0.000  0.000  0.257  0.000  0.000  0.000  0.000  0.000  0.000  0.257
   0.99963     -0.313946  0.000  0.000  0.257  0.000  0.000  0.000  0.000  0.000  0.000  0.257
   0.93299     -0.415523  0.000  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.255
   0.86634     -0.630318  0.000  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   0.79970     -0.904737  0.000  0.000  0.248  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   0.73306     -1.202931  0.000  0.000  0.245  0.000  0.000  0.000  0.000  0.000  0.000  0.245
   0.66642     -1.504538  0.000  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.000  0.242
   0.59978     -1.798130  0.000  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.000  0.240
   0.53314     -2.077032  0.000  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.000  0.238
   0.46649     -2.337150  0.000  0.000  0.237  0.000  0.000  0.000  0.000  0.000  0.000  0.237
   0.39985     -2.575815  0.000  0.000  0.235  0.000  0.000  0.000  0.000  0.000  0.000  0.235
