      #Energy        TDOS
      -5.72598       5.69959
      -5.71298       5.71146
      -5.69898       5.72158
      -5.68598       5.72986
      -5.67298       5.73632
      -5.65898       5.74094
      -5.64598       5.74428
      -5.63198       5.74716
      -5.61898       5.74996
      -5.60498       5.75270
      -5.59198       5.75538
      -5.57798       5.75801
      -5.56498       5.76059
      -5.55198       5.76312
      -5.53798       5.76559
      -5.52498       5.76800
      -5.51098       5.77037
      -5.49798       5.77268
      -5.48398       5.77493
      -5.47098       5.77713
      -5.45698       5.77928
      -5.44398       5.78137
      -5.43098       5.78341
      -5.41698       5.78539
      -5.40398       5.78718
      -5.38998       5.78875
      -5.37698       5.79025
      -5.36298       5.79210
      -5.34998       5.79560
      -5.33598       5.80200
      -5.32298       5.81167
      -5.30998       5.82462
      -5.29598       5.83917
      -5.28298       5.85208
      -5.26898       5.86278
      -5.25598       5.87291
      -5.24198       5.88313
      -5.22898       5.89347
      -5.21598       5.90391
      -5.20198       5.91508
      -5.18898       5.92777
      -5.17498       5.94272
      -5.16198       5.95985
      -5.14798       5.97942
      -5.13498       6.00143
      -5.12098       6.02316
      -5.10798       6.04254
      -5.09498       6.05926
      -5.08098       6.07332
      -5.06798       6.08499
      -5.05398       6.09523
      -5.04098       6.10506
      -5.02698       6.11480
      -5.01398       6.12449
      -4.99998       6.13414
      -4.98698       6.14372
      -4.97398       6.15326
      -4.95998       6.16275
      -4.94698       6.17218
      -4.93298       6.18157
      -4.91998       6.19090
      -4.90598       6.20018
      -4.89298       6.20940
      -4.87898       6.21858
      -4.86598       6.22770
      -4.85298       6.23677
      -4.83898       6.24579
      -4.82598       6.25476
      -4.81198       6.26368
      -4.79898       6.27254
      -4.78498       6.28136
      -4.77198       6.29012
      -4.75798       6.29883
      -4.74498       6.30749
      -4.73198       6.31609
      -4.71798       6.32465
      -4.70498       6.33315
      -4.69098       6.34160
      -4.67798       6.35000
      -4.66398       6.35835
      -4.65098       6.36664
      -4.63798       6.37489
      -4.62398       6.38308
      -4.61098       6.39123
      -4.59698       6.39935
      -4.58398       6.40745
      -4.56998       6.41554
      -4.55698       6.42360
      -4.54298       6.43166
      -4.52998       6.43969
      -4.51698       6.44771
      -4.50298       6.45572
      -4.48998       6.46373
      -4.47598       6.47173
      -4.46298       6.47974
      -4.44898       6.48775
      -4.43598       6.49577
      -4.42198       6.50380
      -4.40898       6.51185
      -4.39598       6.52000
      -4.38198       6.52825
      -4.36898       6.53650
      -4.35498       6.54474
      -4.34198       6.55295
      -4.32798       6.56114
      -4.31498       6.56930
      -4.30098       6.57743
      -4.28798       6.58554
      -4.27498       6.59362
      -4.26098       6.60167
      -4.24798       6.60970
      -4.23398       6.61772
      -4.22098       6.62572
      -4.20698       6.63370
      -4.19398       6.64166
      -4.17998       6.64961
      -4.16698       6.65753
      -4.15398       6.66545
      -4.13998       6.67334
      -4.12698       6.68121
      -4.11298       6.68906
      -4.09998       6.69689
      -4.08598       6.70471
      -4.07298       6.71250
      -4.05898       6.72027
      -4.04598       6.72802
      -4.03298       6.73575
      -4.01898       6.74346
      -4.00598       6.75115
      -3.99198       6.75882
      -3.97898       6.76646
      -3.96498       6.77409
      -3.95198       6.78170
      -3.93898       6.78930
      -3.92498       6.79687
      -3.91198       6.80443
      -3.89798       6.81198
      -3.88498       6.81950
      -3.87098       6.82702
      -3.85798       6.83451
      -3.84398       6.84199
      -3.83098       6.84945
      -3.81798       6.85689
      -3.80398       6.86433
      -3.79098       6.87176
      -3.77698       6.87921
      -3.76398       6.88670
      -3.74998       6.89424
      -3.73698       6.90183
      -3.72298       6.90947
      -3.70998       6.91716
      -3.69698       6.92490
      -3.68298       6.93268
      -3.66998       6.94051
      -3.65598       6.94833
      -3.64298       6.95613
      -3.62898       6.96390
      -3.61598       6.97165
      -3.60198       6.97938
      -3.58898       6.98707
      -3.57598       6.99475
      -3.56198       7.00240
      -3.54898       7.01002
      -3.53498       7.01762
      -3.52198       7.02520
      -3.50798       7.03275
      -3.49498       7.04027
      -3.48098       7.04778
      -3.46798       7.05525
      -3.45498       7.06271
      -3.44098       7.07014
      -3.42798       7.07781
      -3.41398       7.08578
      -3.40098       7.09378
      -3.38698       7.10172
      -3.37398       7.10958
      -3.36098       7.11737
      -3.34698       7.12509
      -3.33398       7.13274
      -3.31998       7.14032
      -3.30698       7.14783
      -3.29298       7.15527
      -3.27998       7.16264
      -3.26598       7.16993
      -3.25298       7.17714
      -3.23998       7.18428
      -3.22598       7.19184
      -3.21298       7.19999
      -3.19898       7.20818
      -3.18598       7.21614
      -3.17198       7.22387
      -3.15898       7.23138
      -3.14498       7.23866
      -3.13198       7.24571
      -3.11898       7.25255
      -3.10498       7.25916
      -3.09198       7.26555
      -3.07798       7.27173
      -3.06498       7.27769
      -3.05098       7.28344
      -3.03798       7.28897
      -3.02398       7.29429
      -3.01098       7.29939
      -2.99798       7.30433
      -2.98398       7.30922
      -2.97098       7.31413
      -2.95698       7.31907
      -2.94398       7.32403
      -2.92998       7.32901
      -2.91698       7.33401
      -2.90298       7.33904
      -2.88998       7.34410
      -2.87698       7.34917
      -2.86298       7.35427
      -2.84998       7.35940
      -2.83598       7.36457
      -2.82298       7.36979
      -2.80898       7.37506
      -2.79598       7.38039
      -2.78298       7.38579
      -2.76898       7.39126
      -2.75598       7.39679
      -2.74198       7.40239
      -2.72898       7.40806
      -2.71498       7.41380
      -2.70198       7.41960
      -2.68798       7.42547
      -2.67498       7.43141
      -2.66198       7.43741
      -2.64798       7.44348
      -2.63498       7.44962
      -2.62098       7.45583
      -2.60798       7.46210
      -2.59398       7.46844
      -2.58098       7.47485
      -2.56698       7.48132
      -2.55398       7.48787
      -2.54098       7.49448
      -2.52698       7.50157
      -2.51398       7.50909
      -2.49998       7.51699
      -2.48698       7.52522
      -2.47298       7.53374
      -2.45998       7.54251
      -2.44598       7.55103
      -2.43298       7.55932
      -2.41998       7.56737
      -2.40598       7.57519
      -2.39298       7.58277
      -2.37898       7.59011
      -2.36598       7.59722
      -2.35198       7.60409
      -2.33898       7.61072
      -2.32498       7.61712
      -2.31198       7.62328
      -2.29898       7.62921
      -2.28498       7.63489
      -2.27198       7.64041
      -2.25798       7.64586
      -2.24498       7.65135
      -2.23098       7.65700
      -2.21798       7.66289
      -2.20498       7.66913
      -2.19098       7.67586
      -2.17798       7.68310
      -2.16398       7.69063
      -2.15098       7.69785
      -2.13698       7.70461
      -2.12398       7.71087
      -2.10998       7.71691
      -2.09698       7.72227
      -2.08398       7.72674
      -2.06998       7.73117
      -2.05698       7.73554
      -2.04298       7.73987
      -2.02998       7.74415
      -2.01598       7.74838
      -2.00298       7.75256
      -1.98898       7.75669
      -1.97598       7.76077
      -1.96298       7.76481
      -1.94898       7.76879
      -1.93598       7.77273
      -1.92198       7.77662
      -1.90898       7.78046
      -1.89498       7.78424
      -1.88198       7.78799
      -1.86798       7.79168
      -1.85498       7.79532
      -1.84198       7.79891
      -1.82798       7.80246
      -1.81498       7.80596
      -1.80098       7.80940
      -1.78798       7.81280
      -1.77398       7.81615
      -1.76098       7.81945
      -1.74698       7.82270
      -1.73398       7.82591
      -1.72098       7.82906
      -1.70698       7.83217
      -1.69398       7.83522
      -1.67998       7.83823
      -1.66698       7.84119
      -1.65298       7.84410
      -1.63998       7.84696
      -1.62598       7.84977
      -1.61298       7.85254
      -1.59998       7.85525
      -1.58598       7.85791
      -1.57298       7.86053
      -1.55898       7.86310
      -1.54598       7.86562
      -1.53198       7.86809
      -1.51898       7.87051
      -1.50598       7.87288
      -1.49198       7.87523
      -1.47898       7.87754
      -1.46498       7.87983
      -1.45198       7.88211
      -1.43798       7.88439
      -1.42498       7.88667
      -1.41098       7.88895
      -1.39798       7.89124
      -1.38498       7.89353
      -1.37098       7.89582
      -1.35798       7.89812
      -1.34398       7.90042
      -1.33098       7.90273
      -1.31698       7.90504
      -1.30398       7.90735
      -1.28998       7.90966
      -1.27698       7.91198
      -1.26398       7.91430
      -1.24998       7.91663
      -1.23698       7.91896
      -1.22298       7.92129
      -1.20998       7.92363
      -1.19598       7.92597
      -1.18298       7.92831
      -1.16898       7.93066
      -1.15598       7.93301
      -1.14298       7.93536
      -1.12898       7.93772
      -1.11598       7.94008
      -1.10198       7.94244
      -1.08898       7.94476
      -1.07498       7.94688
      -1.06198       7.94877
      -1.04798       7.95047
      -1.03498       7.95193
      -1.02198       7.95324
      -1.00798       7.95453
      -0.99498       7.95581
      -0.98098       7.95706
      -0.96798       7.95830
      -0.95398       7.95952
      -0.94098       7.96073
      -0.92798       7.96192
      -0.91398       7.96309
      -0.90098       7.96424
      -0.88698       7.96538
      -0.87398       7.96650
      -0.85998       7.96760
      -0.84698       7.96868
      -0.83298       7.96975
      -0.81998       7.97080
      -0.80698       7.97183
      -0.79298       7.97285
      -0.77998       7.97385
      -0.76598       7.97483
      -0.75298       7.97579
      -0.73898       7.97674
      -0.72598       7.97767
      -0.71198       7.97858
      -0.69898       7.97948
      -0.68598       7.98036
      -0.67198       7.98122
      -0.65898       7.98206
      -0.64498       7.98289
      -0.63198       7.98370
      -0.61798       7.98449
      -0.60498       7.98526
      -0.59098       7.98602
      -0.57798       7.98676
      -0.56498       7.98748
      -0.55098       7.98819
      -0.53798       7.98888
      -0.52398       7.98955
      -0.51098       7.99020
      -0.49698       7.99084
      -0.48398       7.99146
      -0.46998       7.99206
      -0.45698       7.99265
      -0.44398       7.99322
      -0.42998       7.99377
      -0.41698       7.99430
      -0.40298       7.99482
      -0.38998       7.99532
      -0.37598       7.99580
      -0.36298       7.99627
      -0.34998       7.99671
      -0.33598       7.99715
      -0.32298       7.99756
      -0.30898       7.99796
      -0.29598       7.99833
      -0.28198       7.99870
      -0.26898       7.99904
      -0.25498       7.99937
      -0.24198       7.99968
      -0.22898       7.99997
      -0.21498       8.00025
      -0.20198       8.00051
      -0.18798       8.00075
      -0.17498       8.00097
      -0.16098       8.00118
      -0.14798       8.00137
      -0.13398       8.00154
      -0.12098       8.00169
      -0.10798       8.00183
      -0.09398       8.00195
      -0.08098       8.00206
      -0.06698       8.00214
      -0.05398       8.00221
      -0.03998       8.00226
      -0.02698       8.00230
      -0.01298       8.00232
       0.00002       8.00232
       0.01302       8.00232
       0.02702       8.00232
       0.04002       8.00232
       0.05402       8.00233
       0.06702       8.00234
       0.08102       8.00238
       0.09402       8.00244
       0.10802       8.00251
       0.12102       8.00260
       0.13402       8.00271
       0.14802       8.00284
       0.16102       8.00299
       0.17502       8.00315
       0.18802       8.00334
       0.20202       8.00354
       0.21502       8.00376
       0.22802       8.00401
       0.24202       8.00426
       0.25502       8.00454
       0.26902       8.00484
       0.28202       8.00515
       0.29602       8.00549
       0.30902       8.00584
       0.32302       8.00621
       0.33602       8.00660
       0.34902       8.00700
       0.36302       8.00743
       0.37602       8.00787
       0.39002       8.00834
       0.40302       8.00882
       0.41702       8.00932
       0.43002       8.00984
       0.44402       8.01038
       0.45702       8.01093
       0.47002       8.01151
       0.48402       8.01210
       0.49702       8.01271
       0.51102       8.01334
       0.52402       8.01399
       0.53802       8.01466
       0.55102       8.01534
       0.56502       8.01605
       0.57802       8.01677
       0.59102       8.01751
       0.60502       8.01827
       0.61802       8.01905
       0.63202       8.01985
       0.64502       8.02066
       0.65902       8.02150
       0.67202       8.02235
       0.68602       8.02322
       0.69902       8.02411
       0.71202       8.02502
       0.72602       8.02595
       0.73902       8.02689
       0.75302       8.02786
       0.76602       8.02884
       0.78002       8.02984
       0.79302       8.03086
       0.80602       8.03190
       0.82002       8.03295
       0.83302       8.03403
       0.84702       8.03512
       0.86002       8.03624
       0.87402       8.03737
       0.88702       8.03852
       0.90102       8.03968
       0.91402       8.04087
       0.92702       8.04208
       0.94102       8.04330
       0.95402       8.04454
       0.96802       8.04580
       0.98102       8.04708
       0.99502       8.04838
       1.00802       8.04970
       1.02202       8.05103
       1.03502       8.05239
       1.04802       8.05385
       1.06202       8.05575
       1.07502       8.05815
       1.08902       8.06109
       1.10202       8.06440
       1.11602       8.06766
       1.12902       8.07085
       1.14302       8.07398
       1.15602       8.07705
       1.16902       8.08005
       1.18302       8.08299
       1.19602       8.08587
       1.21002       8.08868
       1.22302       8.09143
       1.23702       8.09412
       1.25002       8.09675
       1.26402       8.09931
       1.27702       8.10180
       1.29002       8.10424
       1.30402       8.10661
       1.31702       8.10894
       1.33102       8.11126
       1.34402       8.11363
       1.35802       8.11608
       1.37102       8.11860
       1.38502       8.12122
       1.39802       8.12391
       1.41102       8.12670
       1.42502       8.12956
       1.43802       8.13252
       1.45202       8.13555
       1.46502       8.13867
       1.47902       8.14188
       1.49202       8.14517
       1.50502       8.14855
       1.51902       8.15201
       1.53202       8.15555
       1.54602       8.15918
       1.55902       8.16290
       1.57302       8.16670
       1.58602       8.17058
       1.60002       8.17455
       1.61302       8.17860
       1.62602       8.18274
       1.64002       8.18697
       1.65302       8.19128
       1.66702       8.19567
       1.68002       8.20040
       1.69402       8.20611
       1.70702       8.21322
       1.72102       8.22177
       1.73402       8.23178
       1.74702       8.24322
       1.76102       8.25611
       1.77402       8.27018
       1.78802       8.28296
       1.80102       8.29257
       1.81502       8.30085
       1.82802       8.30936
       1.84202       8.31809
       1.85502       8.32704
       1.86802       8.33620
       1.88202       8.34559
       1.89502       8.35520
       1.90902       8.36399
       1.92202       8.37127
       1.93602       8.37794
       1.94902       8.38452
       1.96302       8.39101
       1.97602       8.39740
       1.98902       8.40370
       2.00302       8.40991
       2.01602       8.41603
       2.03002       8.42206
       2.04302       8.42799
       2.05702       8.43384
       2.07002       8.43960
       2.08302       8.44529
       2.09702       8.45091
       2.11002       8.45646
       2.12402       8.46195
       2.13702       8.46736
       2.15102       8.47271
       2.16402       8.47799
       2.17802       8.48321
       2.19102       8.48835
       2.20402       8.49344
       2.21802       8.49847
       2.23102       8.50345
       2.24502       8.50838
       2.25802       8.51327
       2.27202       8.51812
       2.28502       8.52293
       2.29902       8.52769
       2.31202       8.53240
       2.32502       8.53708
       2.33902       8.54170
       2.35202       8.54629
       2.36602       8.55083
       2.37902       8.55533
       2.39302       8.55978
       2.40602       8.56419
       2.42002       8.56856
       2.43302       8.57289
       2.44602       8.57721
       2.46002       8.58151
       2.47302       8.58579
       2.48702       8.59006
       2.50002       8.59432
       2.51402       8.59856
       2.52702       8.60278
       2.54102       8.60699
       2.55402       8.61118
       2.56702       8.61535
       2.58102       8.61951
       2.59402       8.62366
       2.60802       8.62779
       2.62102       8.63190
       2.63502       8.63600
       2.64802       8.64008
       2.66102       8.64414
       2.67502       8.64819
       2.68802       8.65223
       2.70202       8.65625
       2.71502       8.66025
       2.72902       8.66424
       2.74202       8.66821
       2.75602       8.67217
       2.76902       8.67611
       2.78202       8.68003
       2.79602       8.68394
       2.80902       8.68784
       2.82302       8.69171
       2.83602       8.69558
       2.85002       8.69942
       2.86302       8.70326
       2.87702       8.70707
       2.89002       8.71087
       2.90302       8.71465
       2.91702       8.71842
       2.93002       8.72218
       2.94402       8.72591
       2.95702       8.72964
       2.97102       8.73334
       2.98402       8.73703
       2.99802       8.74071
       3.01102       8.74437
       3.02402       8.74801
       3.03802       8.75164
       3.05102       8.75525
       3.06502       8.75885
       3.07802       8.76244
       3.09202       8.76602
       3.10502       8.76957
       3.11902       8.77312
       3.13202       8.77665
       3.14502       8.78017
       3.15902       8.78367
       3.17202       8.78717
       3.18602       8.79064
       3.19902       8.79411
       3.21302       8.79756
       3.22602       8.80100
       3.23902       8.80443
       3.25302       8.80784
       3.26602       8.81125
       3.28002       8.81464
       3.29302       8.81822
       3.30702       8.82221
       3.32002       8.82667
       3.33402       8.83159
       3.34702       8.83697
       3.36002       8.84281
       3.37402       8.84911
       3.38702       8.85588
       3.40102       8.86310
       3.41402       8.87079
       3.42802       8.87763
       3.44102       8.88341
       3.45502       8.88918
       3.46802       8.89496
       3.48102       8.90075
       3.49502       8.90658
       3.50802       8.91244
       3.52202       8.91834
       3.53502       8.92426
       3.54902       8.93023
       3.56202       8.93622
       3.57602       8.94226
       3.58902       8.94832
       3.60202       8.95442
       3.61602       8.96055
       3.62902       8.96672
       3.64302       8.97292
       3.65602       8.97916
       3.67002       8.98542
       3.68302       8.99173
       3.69702       8.99806
       3.71002       9.00443
       3.72302       9.01079
       3.73702       9.01710
       3.75002       9.02335
       3.76402       9.02955
       3.77702       9.03570
       3.79102       9.04179
       3.80402       9.04782
       3.81802       9.05380
       3.83102       9.05973
       3.84402       9.06560
       3.85802       9.07142
       3.87102       9.07724
       3.88502       9.08306
       3.89802       9.08889
       3.91202       9.09473
       3.92502       9.10058
       3.93802       9.10643
       3.95202       9.11230
       3.96502       9.11817
       3.97902       9.12405
       3.99202       9.12994
       4.00602       9.13584
       4.01902       9.14174
       4.03302       9.14766
       4.04602       9.15358
       4.05902       9.15951
       4.07302       9.16545
       4.08602       9.17149
       4.10002       9.17786
       4.11302       9.18469
       4.12702       9.19200
       4.14002       9.19977
       4.15402       9.20801
       4.16702       9.21673
       4.18002       9.22591
       4.19402       9.23556
       4.20702       9.24568
       4.22102       9.25627
       4.23402       9.26595
       4.24802       9.27453
       4.26102       9.28316
       4.27502       9.29183
       4.28802       9.30041
       4.30102       9.30891
       4.31502       9.31744
       4.32802       9.32600
       4.34202       9.33459
       4.35502       9.34321
       4.36902       9.35185
       4.38202       9.36053
       4.39602       9.36924
       4.40902       9.37798
       4.42202       9.38675
       4.43602       9.39555
       4.44902       9.40447
       4.46302       9.41375
       4.47602       9.42350
       4.49002       9.43373
       4.50302       9.44444
       4.51602       9.45563
       4.53002       9.46724
       4.54302       9.47926
       4.55702       9.49166
       4.57002       9.50446
       4.58402       9.51766
       4.59702       9.52993
       4.61102       9.54107
       4.62402       9.55220
       4.63702       9.56332
       4.65102       9.57443
       4.66402       9.58555
       4.67802       9.59671
       4.69102       9.60793
       4.70502       9.61921
       4.71802       9.63055
       4.73202       9.64196
       4.74502       9.65343
       4.75802       9.66496
       4.77202       9.67655
       4.78502       9.68820
       4.79902       9.69992
       4.81202       9.71169
       4.82602       9.72353
       4.83902       9.73543
       4.85302       9.74739
       4.86602       9.75942
       4.87902       9.77150
       4.89302       9.78362
       4.90602       9.79572
       4.92002       9.80780
       4.93302       9.81986
       4.94702       9.83190
       4.96002       9.84394
       4.97402       9.85596
       4.98702       9.86799
       5.00002       9.88000
       5.01402       9.89199
       5.02702       9.90396
       5.04102       9.91592
       5.05402       9.92790
       5.06802       9.93992
       5.08102       9.95197
       5.09402       9.96395
       5.10802       9.97584
       5.12102       9.98770
       5.13502       9.99959
       5.14802      10.01151
       5.16202      10.02350
       5.17502      10.03558
       5.18902      10.04773
       5.20202      10.05997
       5.21502      10.07228
       5.22902      10.08468
       5.24202      10.09716
       5.25602      10.10971
       5.26902      10.12235
       5.28302      10.13507
       5.29602      10.14787
       5.31002      10.16074
       5.32302      10.17370
       5.33602      10.18674
       5.35002      10.19986
       5.36302      10.21322
       5.37702      10.22703
       5.39002      10.24140
       5.40402      10.25631
       5.41702      10.27178
       5.43102      10.28779
       5.44402      10.30435
       5.45702      10.32146
       5.47102      10.33903
       5.48402      10.35702
       5.49802      10.37551
       5.51102      10.39310
       5.52502      10.40960
       5.53802      10.42622
       5.55202      10.44294
       5.56502      10.45973
       5.57802      10.47645
       5.59202      10.49300
       5.60502      10.50935
       5.61902      10.52550
       5.63202      10.54146
       5.64602      10.55722
       5.65902      10.57278
       5.67202      10.58814
       5.68602      10.60331
       5.69902      10.61828
       5.71302      10.63305
       5.72602      10.64763
       5.74002      10.66201
       5.75302      10.67620
       5.76702      10.69019
       5.78002      10.70400
       5.79302      10.71765
       5.80702      10.73110
       5.82002      10.74451
       5.83402      10.75816
       5.84702      10.77218
       5.86102      10.78657
       5.87402      10.80133
       5.88802      10.81646
       5.90102      10.83197
       5.91402      10.84784
       5.92802      10.86409
       5.94102      10.88072
       5.95502      10.89778
       5.96802      10.91391
       5.98202      10.92888
       5.99502      10.94348
       6.00902      10.95760
       6.02202      10.97174
       6.03502      10.98613
       6.04902      11.00077
       6.06202      11.01567
       6.07602      11.03083
       6.08902      11.04624
       6.10302      11.06191
       6.11602      11.07785
       6.13002      11.09404
       6.14302      11.11048
       6.15602      11.12719
       6.17002      11.14414
       6.18302      11.16136
       6.19702      11.17883
       6.21002      11.19659
       6.22402      11.21466
       6.23702      11.23307
       6.25102      11.25180
       6.26402      11.27079
       6.27702      11.28979
       6.29102      11.30833
       6.30402      11.32604
       6.31802      11.34282
       6.33102      11.35862
       6.34502      11.37388
       6.35802      11.38906
       6.37102      11.40407
       6.38502      11.41890
       6.39802      11.43366
       6.41202      11.44840
       6.42502      11.46313
       6.43902      11.47786
       6.45202      11.49259
       6.46602      11.50732
       6.47902      11.52204
       6.49202      11.53676
       6.50602      11.55147
       6.51902      11.56617
       6.53302      11.58088
       6.54602      11.59558
       6.56002      11.61028
       6.57302      11.62498
       6.58702      11.63967
       6.60002      11.65435
       6.61302      11.66903
       6.62702      11.68371
       6.64002      11.69838
       6.65402      11.71305
       6.66702      11.72779
       6.68102      11.74264
       6.69402      11.75763
       6.70802      11.77277
       6.72102      11.78804
       6.73402      11.80345
       6.74802      11.81900
       6.76102      11.83469
       6.77502      11.85052
       6.78802      11.86649
       6.80202      11.88258
       6.81502      11.89869
       6.82902      11.91466
       6.84202      11.93044
       6.85502      11.94622
       6.86902      11.96207
       6.88202      11.97792
       6.89602      11.99376
       6.90902      12.00957
       6.92302      12.02537
       6.93602      12.04116
       6.94902      12.05693
       6.96302      12.07269
       6.97602      12.08843
       6.99002      12.10416
       7.00302      12.11986
       7.01702      12.13556
       7.03002      12.15124
       7.04402      12.16690
       7.05702      12.18256
       7.07002      12.19819
       7.08402      12.21380
       7.09702      12.22977
       7.11102      12.24682
       7.12402      12.26532
       7.13802      12.28527
       7.15102      12.30669
       7.16502      12.32955
       7.17802      12.35387
       7.19102      12.37963
       7.20502      12.40683
       7.21802      12.43334
       7.23202      12.45650
       7.24502      12.47655
       7.25902      12.49528
       7.27202      12.51381
       7.28602      12.53215
       7.29902      12.55030
       7.31202      12.56828
       7.32602      12.58608
       7.33902      12.60369
       7.35302      12.62140
       7.36602      12.63926
       7.38002      12.65709
       7.39302      12.67488
       7.40702      12.69263
       7.42002      12.71034
       7.43302      12.72801
       7.44702      12.74595
       7.46002      12.76420
       7.47402      12.78245
       7.48702      12.80073
       7.50102      12.81928
       7.51402      12.83828
       7.52702      12.85814
       7.54102      12.87900
       7.55402      12.90063
       7.56802      12.92309
       7.58102      12.94645
       7.59502      12.97072
       7.60802      12.99588
       7.62202      13.02181
       7.63502      13.04700
       7.64802      13.07120
       7.66202      13.09553
       7.67502      13.11986
       7.68902      13.14409
       7.70202      13.16841
       7.71602      13.19312
       7.72902      13.21829
       7.74302      13.24393
       7.75602      13.27004
       7.76902      13.29662
       7.78302      13.32367
       7.79602      13.35119
       7.81002      13.37917
       7.82302      13.40751
       7.83702      13.43617
       7.85002      13.46514
       7.86402      13.49447
       7.87702      13.52426
       7.89002      13.55455
       7.90402      13.58515
       7.91702      13.61587
       7.93102      13.64660
       7.94402      13.67722
       7.95802      13.70783
       7.97102      13.73851
       7.98502      13.76916
       7.99802      13.79965
       8.01102      13.82992
       8.02502      13.85993
       8.03802      13.88977
       8.05202      13.91954
       8.06502      13.94930
       8.07902      13.97912
       8.09202      14.00892
       8.10502      14.03879
       8.11902      14.06897
       8.13202      14.09960
       8.14602      14.13078
       8.15902      14.16249
       8.17302      14.19473
       8.18602      14.22750
       8.20002      14.26088
       8.21302      14.29494
       8.22602      14.32833
       8.24002      14.36089
       8.25302      14.39377
       8.26702      14.42695
       8.28002      14.46043
       8.29402      14.49417
       8.30702      14.52810
       8.32102      14.56251
       8.33402      14.59769
       8.34702      14.63366
       8.36102      14.67044
       8.37402      14.70803
       8.38802      14.74641
       8.40102      14.78549
       8.41502      14.82452
       8.42802      14.86275
       8.44202      14.90016
       8.45502      14.93703
       8.46802      14.97378
       8.48202      15.01041
       8.49502      15.04619
       8.50902      15.08157
       8.52202      15.11755
       8.53602      15.15413
       8.54902      15.19159
       8.56302      15.23024
       8.57602      15.27049
       8.58902      15.31243
       8.60302      15.35482
       8.61602      15.39641
       8.63002      15.43689
       8.64302      15.47623
       8.65702      15.51387
       8.67002      15.54928
       8.68302      15.58234
       8.69702      15.61306
       8.71002      15.64210
       8.72402      15.67076
       8.73702      15.69977
       8.75102      15.72914
       8.76402      15.75887
       8.77802      15.78893
       8.79102      15.81926
       8.80402      15.84980
       8.81802      15.88042
       8.83102      15.91086
       8.84502      15.94104
       8.85802      15.97100
       8.87202      16.00080
       8.88502      16.03046
       8.89902      16.06000
       8.91202      16.08941
       8.92502      16.11871
       8.93902      16.14789
       8.95202      16.17694
       8.96602      16.20587
       8.97902      16.23469
       8.99302      16.26338
       9.00602      16.29195
       9.02002      16.32041
       9.03302      16.34875
       9.04602      16.37697
       9.06002      16.40508
       9.07302      16.43306
       9.08702      16.46091
       9.10002      16.48862
       9.11402      16.51622
       9.12702      16.54370
       9.14102      16.57153
       9.15402      16.60020
       9.16702      16.62929
       9.18102      16.65837
       9.19402      16.68928
       9.20802      16.72214
       9.22102      16.75527
       9.23502      16.78867
       9.24802      16.82234
       9.26202      16.85624
       9.27502      16.89038
       9.28802      16.92480
       9.30202      16.95947
       9.31502      16.99439
       9.32902      17.02959
       9.34202      17.06503
       9.35602      17.09907
       9.36902      17.13086
       9.38202      17.16196
       9.39602      17.19323
       9.40902      17.22468
       9.42302      17.25618
       9.43602      17.28763
       9.45002      17.31903
       9.46302      17.35037
       9.47702      17.38165
       9.49002      17.41288
       9.50302      17.44404
       9.51702      17.47512
       9.53002      17.50613
       9.54402      17.53707
       9.55702      17.56792
       9.57102      17.59868
       9.58402      17.62925
       9.59802      17.65957
       9.61102      17.68963
       9.62402      17.71942
       9.63802      17.74899
       9.65102      17.77832
       9.66502      17.80739
       9.67802      17.83620
       9.69202      17.86484
       9.70502      17.89333
       9.71902      17.92170
       9.73202      17.94996
       9.74502      17.97811
       9.75902      18.00615
       9.77202      18.03408
       9.78602      18.06190
       9.79902      18.08963
       9.81302      18.11725
       9.82602      18.14477
       9.84002      18.17217
       9.85302      18.19947
       9.86602      18.22666
       9.88002      18.25371
       9.89302      18.28062
       9.90702      18.30737
       9.92002      18.33398
       9.93402      18.36044
       9.94702      18.38676
       9.96002      18.41294
       9.97402      18.43897
       9.98702      18.46487
      10.00102      18.49065
      10.01402      18.51632
      10.02802      18.54190
      10.04102      18.56741
      10.05502      18.59289
      10.06802      18.61837
      10.08102      18.64389
      10.09502      18.66954
      10.10802      18.69548
      10.12202      18.72178
      10.13502      18.74842
      10.14902      18.77543
      10.16202      18.80278
      10.17602      18.83041
      10.18902      18.85829
      10.20202      18.88651
      10.21602      18.91508
      10.22902      18.94402
      10.24302      18.97331
      10.25602      19.00296
      10.27002      19.03295
      10.28302      19.06318
      10.29702      19.09365
      10.31002      19.12435
      10.32302      19.15529
      10.33702      19.18647
      10.35002      19.21789
      10.36402      19.24954
      10.37702      19.28143
      10.39102      19.31356
      10.40402      19.34593
      10.41802      19.37853
      10.43102      19.41138
      10.44402      19.44470
      10.45802      19.47871
      10.47102      19.51342
      10.48502      19.54883
      10.49802      19.58493
      10.51202      19.62174
      10.52502      19.65924
      10.53802      19.69745
      10.55202      19.73636
      10.56502      19.77598
      10.57902      19.81123
      10.59202      19.84173
      10.60602      19.87221
      10.61902      19.90292
      10.63302      19.93407
      10.64602      19.96570
      10.65902      19.99807
      10.67302      20.03104
      10.68602      20.06448
      10.70002      20.09849
      10.71302      20.13306
      10.72702      20.16816
      10.74002      20.20367
      10.75402      20.23952
      10.76702      20.27579
      10.78002      20.31255
      10.79402      20.35015
      10.80702      20.38887
      10.82102      20.42871
      10.83402      20.46966
