     #Energy         C_s        C_px        C_py        C_pz
     8.88502     0.12940     0.10030     0.09822     0.02708
     8.89902     0.12788     0.09890     0.09692     0.02720
     8.91202     0.12636     0.09750     0.09564     0.02732
     8.92502     0.12484     0.09612     0.09438     0.02744
     8.93902     0.12332     0.09476     0.09312     0.02754
     8.95202     0.12182     0.09342     0.09188     0.02764
     8.96602     0.12034     0.09208     0.09066     0.02772
     8.97902     0.11888     0.09080     0.08946     0.02780
     8.99302     0.11742     0.08954     0.08828     0.02786
     9.00602     0.11594     0.08826     0.08710     0.02792
     9.02002     0.11442     0.08698     0.08592     0.02796
     9.03302     0.11292     0.08574     0.08474     0.02800
     9.04602     0.11142     0.08450     0.08360     0.02804
     9.06002     0.10992     0.08328     0.08246     0.02806
     9.07302     0.10830     0.08208     0.08130     0.02808
     9.08702     0.10572     0.08102     0.07998     0.02810
     9.10002     0.10444     0.07988     0.07894     0.02810
     9.11402     0.10318     0.07876     0.07790     0.02810
     9.12702     0.10192     0.07764     0.07688     0.02810
     9.14102     0.10330     0.08114     0.08062     0.02806
     9.15402     0.10492     0.08586     0.08512     0.02780
     9.16702     0.10278     0.08640     0.08596     0.02754
     9.18102     0.10218     0.08716     0.08682     0.02730
     9.19402     0.10406     0.10126     0.09926     0.16248
     9.20802     0.10380     0.10382     0.10172     0.16336
     9.22102     0.10354     0.10648     0.10432     0.16414
     9.23502     0.10310     0.10906     0.10686     0.16480
     9.24802     0.10264     0.11162     0.10940     0.16534
     9.26202     0.10090     0.11398     0.11196     0.16576
     9.27502     0.10062     0.11652     0.11450     0.16608
     9.28802     0.10032     0.11904     0.11704     0.16640
     9.30202     0.09968     0.12142     0.11944     0.16650
     9.31502     0.09888     0.12374     0.12184     0.16662
     9.32902     0.09816     0.12608     0.12426     0.16662
     9.34202     0.09734     0.12804     0.12644     0.16632
     9.35602     0.09004     0.11412     0.11220     0.16368
     9.36902     0.08480     0.10322     0.10156     0.16234
     9.38202     0.08160     0.10336     0.10202     0.16164
     9.39602     0.08116     0.10412     0.10296     0.16082
     9.40902     0.08092     0.10488     0.10376     0.15924
     9.42302     0.08068     0.10506     0.10406     0.15478
     9.43602     0.08046     0.10486     0.10416     0.15112
     9.45002     0.08028     0.10462     0.10424     0.14754
     9.46302     0.08012     0.10438     0.10430     0.14402
     9.47702     0.07994     0.10414     0.10436     0.14052
     9.49002     0.07978     0.10374     0.10436     0.13718
     9.50302     0.07960     0.10294     0.10412     0.13420
     9.51702     0.07942     0.10214     0.10388     0.13124
     9.53002     0.07920     0.10130     0.10360     0.12832
     9.54402     0.07896     0.10046     0.10334     0.12542
     9.55702     0.07872     0.09956     0.10278     0.12260
     9.57102     0.07838     0.09846     0.10160     0.11992
     9.58402     0.07700     0.09638     0.09946     0.11714
     9.59802     0.07554     0.09412     0.09728     0.11440
     9.61102     0.07408     0.09178     0.09514     0.11166
     9.62402     0.07272     0.08944     0.09316     0.10896
     9.63802     0.07184     0.08768     0.09142     0.10632
     9.65102     0.07072     0.08566     0.08936     0.10368
     9.66502     0.06964     0.08368     0.08732     0.10104
     9.67802     0.06860     0.08172     0.08530     0.09846
     9.69202     0.06844     0.08064     0.08414     0.09598
     9.70502     0.06836     0.07960     0.08306     0.09352
     9.71902     0.06826     0.07854     0.08192     0.09108
     9.73202     0.06814     0.07744     0.08076     0.08866
     9.74502     0.06802     0.07632     0.07958     0.08626
     9.75902     0.06790     0.07518     0.07840     0.08388
     9.77202     0.06778     0.07402     0.07722     0.08150
     9.78602     0.06766     0.07288     0.07602     0.07920
     9.79902     0.06756     0.07170     0.07482     0.07696
     9.81302     0.06744     0.07054     0.07362     0.07474
     9.82602     0.06738     0.06938     0.07240     0.07254
     9.84002     0.06736     0.06824     0.07120     0.07034
     9.85302     0.06724     0.06704     0.06992     0.06816
     9.86602     0.06708     0.06582     0.06860     0.06586
     9.88002     0.06686     0.06450     0.06722     0.06146
     9.89302     0.06656     0.06310     0.06574     0.05674
     9.90702     0.06622     0.06156     0.06414     0.05210
     9.92002     0.06588     0.05998     0.06252     0.04754
     9.93402     0.06554     0.05840     0.06090     0.04304
     9.94702     0.06520     0.05680     0.05926     0.03862
     9.96002     0.06486     0.05518     0.05762     0.03426
     9.97402     0.06452     0.05356     0.05596     0.02998
     9.98702     0.06418     0.05192     0.05430     0.02732
    10.00102     0.06380     0.05028     0.05262     0.02638
    10.01402     0.06344     0.04862     0.05094     0.02546
    10.02802     0.06308     0.04714     0.04926     0.02462
    10.04102     0.06276     0.04646     0.04762     0.02408
    10.05502     0.06242     0.04580     0.04600     0.02356
    10.06802     0.06212     0.04540     0.04514     0.02338
    10.08102     0.06180     0.04500     0.04428     0.02322
    10.09502     0.06164     0.04504     0.04438     0.02814
    10.10802     0.06158     0.04550     0.04480     0.03788
    10.12202     0.06152     0.04596     0.04522     0.04754
    10.13502     0.06148     0.04644     0.04566     0.05712
    10.14902     0.06144     0.04694     0.04612     0.06662
    10.16202     0.06140     0.04744     0.04658     0.07602
    10.17602     0.06106     0.04668     0.04618     0.08534
    10.18902     0.06072     0.04628     0.04554     0.09456
    10.20202     0.06054     0.04626     0.04508     0.10366
    10.21602     0.06050     0.04682     0.04560     0.11266
    10.22902     0.06062     0.04772     0.04622     0.12158
    10.24302     0.06060     0.04830     0.04676     0.13040
    10.25602     0.06072     0.04892     0.04770     0.13914
    10.27002     0.06070     0.04956     0.04826     0.14780
    10.28302     0.06070     0.05020     0.04882     0.15638
    10.29702     0.06070     0.05086     0.04940     0.16488
    10.31002     0.06072     0.05152     0.05000     0.17330
    10.32302     0.06074     0.05222     0.05060     0.18162
    10.33702     0.06078     0.05292     0.05122     0.18988
    10.35002     0.06082     0.05364     0.05184     0.19806
    10.36402     0.06088     0.05438     0.05250     0.20620
    10.37702     0.06094     0.05512     0.05314     0.21420
    10.39102     0.06102     0.05590     0.05382     0.22200
    10.40402     0.06110     0.05668     0.05450     0.23000
    10.41802     0.06120     0.05748     0.05520     0.23740
    10.43102     0.06150     0.05900     0.05622     0.23640
    10.44402     0.06188     0.06066     0.05732     0.23520
    10.45802     0.06226     0.06240     0.05846     0.23340
    10.47102     0.06268     0.06422     0.05962     0.23080
    10.48502     0.06312     0.06612     0.06084     0.22760
    10.49802     0.06360     0.06810     0.06210     0.22360
    10.51202     0.06408     0.07018     0.06342     0.21900
    10.52502     0.06460     0.07232     0.06480     0.21360
    10.53802     0.06514     0.07454     0.06622     0.20740
    10.55202     0.06572     0.07682     0.06768     0.20060
    10.56502     0.06632     0.07918     0.06916     0.19304
    10.57902     0.06694     0.08160     0.07070     0.10154
    10.59202     0.06740     0.08268     0.07124     0.09522
    10.60602     0.06724     0.07628     0.06890     0.07788
    10.61902     0.06730     0.07720     0.06974     0.07648
    10.63302     0.06728     0.07802     0.07056     0.07504
    10.64602     0.06724     0.07862     0.07174     0.07378
    10.65902     0.06726     0.07762     0.07196     0.06824
    10.67302     0.06712     0.07460     0.07118     0.05956
    10.68602     0.06628     0.07374     0.07126     0.05970
    10.70002     0.06546     0.07288     0.07136     0.05990
    10.71302     0.06476     0.07202     0.07152     0.06002
    10.72702     0.06420     0.07118     0.07174     0.06008
    10.74002     0.06546     0.06986     0.07094     0.05010
    10.75402     0.06516     0.06906     0.07026     0.05054
    10.76702     0.06484     0.06828     0.06958     0.05104
    10.78002     0.06586     0.06872     0.06940     0.05170
    10.79402     0.07022     0.07232     0.07044     0.05298
    10.80702     0.07314     0.07456     0.07092     0.05444
    10.82102     0.07460     0.07546     0.07086     0.05604
    10.83402     0.07462     0.07498     0.07024     0.05782
    10.84802     0.09140     0.07646     0.09018     0.05136
    10.86102     0.07878     0.06936     0.07916     0.05642
    10.87502     0.06000     0.05880     0.06358     0.06822
    10.88802     0.05880     0.05780     0.06230     0.08302
    10.90102     0.05740     0.05674     0.06094     0.09846
    10.91502     0.05582     0.05556     0.05952     0.11452
    10.92802     0.05392     0.05424     0.05784     0.13124
    10.94202     0.05170     0.05274     0.05592     0.14862
    10.95502     0.04932     0.05120     0.05390     0.16668
    10.96902     0.04878     0.05102     0.05338     0.18556
    10.98202     0.04876     0.05108     0.05334     0.20500
    10.99602     0.04872     0.05114     0.05330     0.22280
    11.00902     0.04868     0.05146     0.05352     0.22160
    11.02202     0.04864     0.05180     0.05372     0.21860
    11.03602     0.04864     0.05214     0.05402     0.21420
    11.04902     0.04882     0.05258     0.05446     0.20840
    11.06302     0.04920     0.05328     0.05500     0.20120
    11.07602     0.04974     0.05446     0.05568     0.19436
    11.09002     0.05028     0.05526     0.05620     0.18400
    11.10302     0.05116     0.05642     0.05684     0.20420
    11.11602     0.05268     0.05718     0.05782     0.26140
    11.13002     0.05312     0.05794     0.05830     0.22900
    11.14302     0.05352     0.05868     0.05876     0.19836
    11.15702     0.05398     0.05944     0.05936     0.16962
    11.17002     0.05450     0.06018     0.06020     0.14274
    11.18402     0.05500     0.06094     0.06104     0.11768
    11.19702     0.05544     0.06166     0.06186     0.09450
    11.21102     0.05584     0.06238     0.06266     0.07316
    11.22402     0.05512     0.06176     0.06238     0.05368
    11.23702     0.05136     0.05810     0.05844     0.04616
    11.25102     0.04930     0.05690     0.05596     0.04558
    11.26402     0.04868     0.05684     0.05546     0.04502
    11.27802     0.04902     0.05756     0.05618     0.04448
    11.29102     0.04940     0.05866     0.05704     0.04646
    11.30502     0.04986     0.06110     0.05838     0.05664
    11.31802     0.05014     0.06244     0.05966     0.06076
    11.33202     0.05034     0.06294     0.06140     0.06308
    11.34502     0.05036     0.06302     0.06166     0.05738
    11.35802     0.05036     0.06296     0.06182     0.05218
    11.37202     0.05032     0.06282     0.06192     0.04748
    11.38502     0.05744     0.06296     0.06208     0.15418
    11.39902     0.05656     0.06322     0.06222     0.14552
    11.41202     0.05580     0.06390     0.06244     0.13318
    11.42602     0.05526     0.06458     0.06270     0.11656
    11.43902     0.05482     0.06528     0.06334     0.09634
    11.45302     0.05446     0.06596     0.06394     0.07146
    11.46602     0.05416     0.06664     0.06456     0.04196
    11.47902     0.05436     0.06730     0.06514     0.03712
    11.49302     0.05462     0.06794     0.06572     0.03678
    11.50602     0.05488     0.06858     0.06630     0.03646
    11.52002     0.05512     0.06922     0.06688     0.03614
    11.53302     0.05538     0.06986     0.06746     0.03584
    11.54702     0.05564     0.07050     0.06804     0.03554
    11.56002     0.05590     0.07114     0.06862     0.03526
    11.57402     0.05618     0.07178     0.06922     0.03500
    11.58702     0.05644     0.07244     0.06980     0.03474
    11.60002     0.05674     0.07314     0.07040     0.03540
    11.61402     0.05702     0.07382     0.07100     0.03508
    11.62702     0.05732     0.07458     0.07164     0.03574
    11.64102     0.05764     0.07532     0.07232     0.03640
    11.65402     0.05794     0.07608     0.07300     0.03602
    11.66802     0.05822     0.07684     0.07366     0.03560
    11.68102     0.05844     0.07762     0.07432     0.03520
    11.69502     0.05866     0.07840     0.07498     0.03478
    11.70802     0.05886     0.07910     0.07554     0.03454
    11.72102     0.05918     0.07992     0.07644     0.03378
    11.73502     0.05942     0.08016     0.07680     0.03312
    11.74802     0.05976     0.08108     0.07766     0.03242
    11.76202     0.06000     0.08156     0.07780     0.03182
    11.77502     0.06026     0.08204     0.07792     0.03122
    11.78902     0.06056     0.08316     0.07882     0.03080
    11.80202     0.06078     0.08370     0.07926     0.03064
    11.81502     0.06102     0.08426     0.07970     0.03046
    11.82902     0.06130     0.08480     0.08014     0.03028
    11.84202     0.06158     0.08536     0.08058     0.03010
    11.85602     0.06182     0.08560     0.08102     0.02990
    11.86902     0.06204     0.08580     0.08132     0.02970
    11.88302     0.06224     0.08594     0.08152     0.02948
    11.89602     0.06242     0.08598     0.08152     0.02926
    11.91002     0.06258     0.08602     0.08152     0.02902
    11.92302     0.06276     0.08610     0.08154     0.02882
    11.93602     0.06294     0.08616     0.08158     0.02862
    11.95002     0.06314     0.08628     0.08164     0.02842
    11.96302     0.06332     0.08640     0.08170     0.02822
    11.97702     0.06360     0.08664     0.08186     0.02802
    11.99002     0.06404     0.08716     0.08224     0.03094
    12.00402     0.06462     0.08796     0.08286     0.03538
    12.01702     0.10840     0.13540     0.10804     0.03984
    12.03102     0.09812     0.12608     0.10216     0.03742
    12.04402     0.08698     0.11488     0.09636     0.03464
    12.05702     0.07496     0.10178     0.09062     0.03244
    12.07102     0.10760     0.13140     0.10812     0.03008
    12.08402     0.10208     0.12648     0.10630     0.02616
    12.09802     0.09646     0.12126     0.10330     0.02636
    12.11102     0.09080     0.11570     0.10020     0.02656
    12.12502     0.08504     0.10978     0.09694     0.02676
    12.13802     0.07918     0.10348     0.09356     0.02698
    12.15202     0.08562     0.09992     0.10454     0.02718
    12.16502     0.11128     0.10114     0.13980     0.02740
    12.17802     0.12184     0.10284     0.15440     0.02764
    12.19202     0.10390     0.09818     0.13244     0.02792
    12.20502     0.08620     0.09360     0.11070     0.02822
    12.21902     0.06872     0.08904     0.08878     0.02850
    12.23202     0.06450     0.08776     0.08350     0.02890
    12.24602     0.06444     0.09706     0.08598     0.03190
    12.25902     0.06384     0.09194     0.08428     0.03120
    12.27302     0.06440     0.09936     0.08662     0.03270
    12.28602     0.06364     0.09212     0.08426     0.03102
    12.29902     0.06314     0.08762     0.08280     0.02948
    12.31302     0.06362     0.08578     0.09284     0.03118
    12.32602     0.06300     0.08578     0.08544     0.02976
    12.34002     0.06264     0.08576     0.08142     0.02812
    12.35302     0.06254     0.08576     0.08138     0.02838
    12.36702     0.06246     0.08578     0.08136     0.02862
    12.38002     0.06238     0.08584     0.08136     0.02988
    12.39302     0.06228     0.08588     0.08136     0.03032
    12.40702     0.06322     0.08698     0.08284     0.03180
    12.42002     0.06374     0.08776     0.08364     0.03336
    12.43402     0.06370     0.08786     0.08372     0.03338
    12.44702     0.06368     0.08796     0.08380     0.03340
    12.46102     0.06366     0.08808     0.08388     0.03344
    12.47402     0.06364     0.08818     0.08396     0.03348
    12.48802     0.06362     0.08830     0.08406     0.03352
    12.50102     0.06360     0.08840     0.08414     0.03358
    12.51402     0.06358     0.08852     0.08422     0.03362
    12.52802     0.06358     0.08870     0.08438     0.03370
    12.54102     0.06504     0.09244     0.08660     0.03378
    12.55502     0.06550     0.09356     0.08764     0.03346
    12.56802     0.06596     0.09570     0.08908     0.03208
    12.58202     0.06646     0.09906     0.09138     0.03084
    12.59502     0.06692     0.10126     0.09300     0.02970
    12.60902     0.06750     0.10316     0.09478     0.02954
    12.62202     0.06894     0.10586     0.09854     0.02940
    12.63502     0.06986     0.10708     0.10354     0.02926
    12.64902     0.07018     0.10722     0.10554     0.02912
    12.66202     0.07046     0.10710     0.10586     0.02898
    12.67602     0.07074     0.10700     0.10618     0.02886
    12.68902     0.07102     0.10692     0.10654     0.02872
    12.70302     0.07470     0.11140     0.11368     0.02860
    12.71602     0.07384     0.10986     0.11218     0.02848
    12.73002     0.07230     0.10744     0.10940     0.02836
    12.74302     0.07078     0.10506     0.10668     0.02822
    12.75602     0.06932     0.10284     0.10408     0.02814
    12.77002     0.06790     0.10090     0.10164     0.02806
    12.78302     0.06652     0.09926     0.09934     0.02808
    12.79702     0.06546     0.09818     0.09742     0.02820
    12.81002     0.06450     0.09730     0.09572     0.02842
    12.82402     0.06384     0.09700     0.09448     0.02878
    12.83702     0.06324     0.09678     0.09336     0.02920
    12.85102     0.06260     0.09650     0.09226     0.02964
    12.86402     0.06276     0.09688     0.09430     0.03008
    12.87702     0.06172     0.09532     0.09278     0.03052
    12.89102     0.06080     0.09422     0.09146     0.03094
    12.90402     0.05946     0.09178     0.08964     0.03130
    12.91802     0.05826     0.08996     0.08798     0.03160
    12.93102     0.05668     0.08804     0.08474     0.03178
    12.94502     0.05554     0.08628     0.08302     0.03182
    12.95802     0.05558     0.08590     0.08300     0.03188
    12.97102     0.05678     0.08768     0.08440     0.03192
    12.98502     0.06006     0.09324     0.08882     0.03198
    12.99802     0.06360     0.09926     0.09352     0.03202
    13.01202     0.06742     0.10576     0.09850     0.03220
    13.02502     0.07150     0.11272     0.10374     0.03244
    13.03902     0.07584     0.12016     0.10926     0.03264
    13.05202     0.07844     0.12462     0.11312     0.03276
    13.06602     0.07764     0.12326     0.11366     0.03286
    13.07902     0.07530     0.11928     0.11264     0.03298
    13.09202     0.07290     0.11528     0.11150     0.03312
    13.10602     0.07050     0.11124     0.11018     0.03324
    13.11902     0.06806     0.10712     0.10874     0.03332
    13.13302     0.06754     0.10594     0.10920     0.03718
    13.14602     0.06750     0.10548     0.11016     0.03790
    13.16002     0.06492     0.10306     0.10720     0.04276
    13.17302     0.06190     0.10036     0.10378     0.04434
    13.18702     0.05898     0.09788     0.10126     0.05008
    13.20002     0.05618     0.09562     0.09924     0.05220
    13.21302     0.05500     0.09564     0.10018     0.05454
    13.22702     0.05554     0.10394     0.10674     0.05716
    13.24002     0.05584     0.10734     0.11150     0.05906
    13.25402     0.05510     0.10760     0.10678     0.05828
    13.26702     0.05498     0.10966     0.11052     0.05886
    13.28102     0.05380     0.10584     0.10512     0.05596
    13.29402     0.05300     0.10248     0.10168     0.05454
    13.30802     0.05262     0.10144     0.10054     0.05518
    13.32102     0.05226     0.10116     0.10048     0.05560
    13.33402     0.05182     0.10062     0.10042     0.05624
    13.34802     0.05158     0.09996     0.10288     0.05908
    13.36102     0.05110     0.09922     0.10448     0.06092
    13.37502     0.05030     0.09894     0.10546     0.06130
    13.38802     0.04940     0.09778     0.10768     0.05408
    13.40202     0.04876     0.09622     0.10978     0.04156
    13.41502     0.04730     0.09274     0.10992     0.03272
    13.42902     0.04642     0.09108     0.10282     0.02490
    13.44202     0.04478     0.08990     0.09582     0.02182
    13.45502     0.04416     0.08976     0.09412     0.02096
    13.46902     0.04394     0.09006     0.09390     0.02056
    13.48202     0.04372     0.09042     0.09374     0.02018
    13.49602     0.04352     0.09084     0.09364     0.01981
    13.50902     0.04334     0.09136     0.09356     0.01945
    13.52302     0.04318     0.09194     0.09354     0.01912
    13.53602     0.04304     0.09300     0.09388     0.01881
    13.54902     0.04290     0.09432     0.09452     0.01852
    13.56302     0.04268     0.09538     0.09512     0.01824
    13.57602     0.04204     0.09380     0.09508     0.01796
    13.59002     0.04126     0.09134     0.09484     0.01769
    13.60302     0.04050     0.08902     0.09468     0.01744
    13.61702     0.03952     0.08638     0.09352     0.01727
    13.63002     0.03788     0.08244     0.08978     0.01713
    13.64402     0.03592     0.07780     0.08494     0.01708
    13.65702     0.03452     0.07446     0.08190     0.01716
    13.67002     0.03214     0.06942     0.07428     0.01732
    13.68402     0.02964     0.06374     0.06610     0.01758
    13.69702     0.02928     0.06318     0.06534     0.01789
    13.71102     0.02910     0.06300     0.06520     0.01819
    13.72402     0.02894     0.06280     0.06498     0.01847
    13.73802     0.02876     0.06258     0.06478     0.01873
    13.75102     0.02862     0.06236     0.06450     0.01896
    13.76502     0.02846     0.06214     0.06426     0.01917
    13.77802     0.02830     0.06172     0.06394     0.01900
    13.79102     0.02814     0.06150     0.06370     0.01916
    13.80502     0.02798     0.06110     0.06340     0.01894
    13.81802     0.02782     0.06090     0.06318     0.01908
    13.83202     0.02768     0.06072     0.06298     0.01955
    13.84502     0.02752     0.06058     0.06252     0.02004
    13.85902     0.02738     0.06046     0.06236     0.02114
    13.87202     0.02722     0.06040     0.06224     0.02224
    13.88602     0.02710     0.06036     0.06216     0.02334
    13.89902     0.02696     0.06032     0.06212     0.02442
    13.91202     0.02682     0.06030     0.06206     0.02548
    13.92602     0.02668     0.06028     0.06202     0.02650
    13.93902     0.02654     0.06026     0.06196     0.02752
    13.95302     0.02632     0.06026     0.06192     0.02850
    13.96602     0.02612     0.06024     0.06186     0.02946
    13.98002     0.02596     0.06020     0.06180     0.03040
    13.99302     0.02582     0.06022     0.06176     0.03148
    14.00702     0.02566     0.06028     0.06174     0.03268
    14.02002     0.02558     0.06044     0.06178     0.03370
    14.03302     0.02576     0.06196     0.06222     0.03360
    14.04702     0.02592     0.06314     0.06288     0.03254
    14.06002     0.02594     0.06364     0.06346     0.03080
    14.07402     0.02598     0.06410     0.06414     0.02980
    14.08702     0.02594     0.06438     0.06450     0.02988
    14.10102     0.02588     0.06462     0.06480     0.03102
    14.11402     0.02582     0.06484     0.06508     0.03222
    14.12802     0.02572     0.06502     0.06526     0.03346
    14.14102     0.02562     0.06518     0.06542     0.03476
    14.15402     0.02550     0.06528     0.06548     0.03610
    14.16802     0.02538     0.06538     0.06550     0.03752
    14.18102     0.02624     0.07304     0.06700     0.03904
    14.19502     0.02986     0.10140     0.07262     0.04098
    14.20802     0.02980     0.10190     0.07282     0.04298
    14.22202     0.03776     0.12516     0.12296     0.04498
    14.23502     0.02778     0.08618     0.07416     0.04804
    14.24802     0.03088     0.09382     0.09730     0.05030
    14.26202     0.03366     0.10038     0.11804     0.05342
    14.27502     0.03284     0.09754     0.11684     0.05302
    14.28902     0.02918     0.08704     0.09592     0.05352
    14.30202     0.02710     0.08136     0.08472     0.05608
    14.31602     0.02646     0.08014     0.08248     0.05594
    14.32902     0.02590     0.07910     0.08090     0.05948
    14.34302     0.02556     0.07846     0.07984     0.06410
    14.35602     0.02520     0.07806     0.07900     0.06744
    14.36902     0.02458     0.07730     0.07774     0.06936
    14.38302     0.02418     0.07614     0.07666     0.06856
    14.39602     0.02376     0.07522     0.07576     0.06572
    14.41002     0.02332     0.07346     0.07470     0.06010
    14.42302     0.02286     0.07132     0.07358     0.05392
    14.43702     0.02238     0.06912     0.07234     0.04848
    14.45002     0.02170     0.06632     0.06920     0.04588
    14.46402     0.02100     0.06354     0.06558     0.04328
    14.47702     0.02032     0.06086     0.06212     0.04048
    14.49002     0.01965     0.05830     0.05886     0.03748
    14.50402     0.01900     0.05584     0.05578     0.03430
    14.51702     0.01811     0.05370     0.05258     0.03110
    14.53102     0.01787     0.05266     0.05100     0.02914
    14.54402     0.01784     0.05236     0.05066     0.02862
    14.55802     0.01791     0.05224     0.05064     0.02818
    14.57102     0.01790     0.05196     0.05036     0.02776
    14.58502     0.01799     0.05190     0.05042     0.02734
    14.59802     0.01787     0.05144     0.04998     0.02652
    14.61102     0.01775     0.05102     0.04958     0.02608
    14.62502     0.01762     0.05052     0.04912     0.02526
    14.63802     0.01750     0.05010     0.04870     0.02482
    14.65202     0.01738     0.04966     0.04826     0.02438
    14.66502     0.01725     0.04922     0.04772     0.02356
    14.67902     0.01712     0.04876     0.04726     0.02310
    14.69202     0.01698     0.04830     0.04682     0.02266
    14.70602     0.01685     0.04784     0.04636     0.02222
    14.71902     0.01671     0.04738     0.04590     0.02176
    14.73202     0.01657     0.04690     0.04544     0.02132
    14.74602     0.01644     0.04642     0.04498     0.02088
    14.75902     0.01630     0.04594     0.04452     0.02046
    14.77302     0.01610     0.04546     0.04398     0.02018
    14.78602     0.01592     0.04516     0.04348     0.02028
    14.80002     0.01579     0.04522     0.04310     0.02078
    14.81302     0.01575     0.04538     0.04314     0.02156
    14.82602     0.01578     0.04570     0.04334     0.02226
    14.84002     0.01586     0.04614     0.04360     0.02290
    14.85302     0.01599     0.04670     0.04402     0.02346
    14.86702     0.01616     0.04740     0.04456     0.02408
    14.88002     0.01633     0.04816     0.04514     0.02480
    14.89402     0.01652     0.04900     0.04582     0.02564
    14.90702     0.01674     0.04994     0.04666     0.02662
    14.92102     0.01699     0.05100     0.04758     0.02764
    14.93402     0.01727     0.05212     0.04856     0.02876
    14.94702     0.01758     0.05334     0.04964     0.02994
    14.96102     0.01759     0.05274     0.05034     0.03068
    14.97402     0.01599     0.04296     0.04894     0.02784
    14.98802     0.01445     0.03482     0.04642     0.02282
    15.00102     0.01351     0.03222     0.04236     0.02000
    15.01502     0.01223     0.02894     0.03640     0.01644
    15.02802     0.01117     0.02602     0.03104     0.01293
    15.04202     0.01056     0.02426     0.02788     0.01125
    15.05502     0.01009     0.02266     0.02524     0.00940
    15.06802     0.00962     0.02118     0.02272     0.00826
    15.08202     0.00943     0.02054     0.02136     0.00763
    15.09502     0.00942     0.02034     0.02082     0.00682
    15.10902     0.00940     0.02014     0.02060     0.00691
    15.12202     0.00938     0.01997     0.02038     0.00696
    15.13602     0.00937     0.01980     0.02016     0.00700
    15.14902     0.00935     0.01964     0.01997     0.00702
    15.16302     0.00934     0.01947     0.01979     0.00701
    15.17602     0.00932     0.01930     0.01962     0.00700
    15.18902     0.00931     0.01913     0.01945     0.00699
    15.20302     0.00928     0.01895     0.01927     0.00698
    15.21602     0.00926     0.01877     0.01907     0.00698
    15.23002     0.00924     0.01860     0.01887     0.00698
    15.24302     0.00924     0.01842     0.01867     0.00699
    15.25702     0.00924     0.01825     0.01848     0.00701
    15.27002     0.00924     0.01807     0.01829     0.00702
    15.28402     0.00923     0.01790     0.01810     0.00704
    15.29702     0.00925     0.01778     0.01796     0.00706
    15.31002     0.00928     0.01766     0.01782     0.00708
    15.32402     0.00930     0.01754     0.01769     0.00710
    15.33702     0.00943     0.01750     0.01817     0.00886
    15.35102     0.00972     0.01757     0.01947     0.01222
    15.36402     0.01002     0.01766     0.02086     0.01481
    15.37802     0.01044     0.01783     0.02292     0.01842
    15.39102     0.00950     0.01700     0.01763     0.00755
    15.40402     0.00970     0.01733     0.01726     0.00566
    15.41802     0.01060     0.01885     0.01829     0.00577
    15.43102     0.01155     0.02036     0.01949     0.00588
    15.44502     0.01236     0.02142     0.02078     0.00599
    15.45802     0.01311     0.02230     0.02214     0.00610
    15.47202     0.01402     0.02326     0.02390     0.00621
    15.48502     0.01438     0.02358     0.02452     0.00633
    15.49902     0.01301     0.02136     0.02192     0.00644
    15.51202     0.01103     0.01804     0.01838     0.00654
    15.52502     0.00931     0.01513     0.01530     0.00665
    15.53902     0.00790     0.01273     0.01279     0.00675
    15.55202     0.00796     0.01277     0.01281     0.00687
    15.56602     0.00802     0.01281     0.01283     0.00698
    15.57902     0.00808     0.01285     0.01285     0.00710
    15.59302     0.00814     0.01289     0.01286     0.00722
    15.60602     0.00821     0.01293     0.01288     0.00734
    15.62002     0.00827     0.01297     0.01291     0.00746
    15.63302     0.00896     0.01479     0.01337     0.00772
    15.64602     0.01072     0.01978     0.01458     0.00827
    15.66002     0.01323     0.02646     0.01692     0.00908
    15.67302     0.01579     0.03246     0.02028     0.00988
    15.68702     0.01706     0.03476     0.02274     0.01009
    15.70002     0.01826     0.03680     0.02526     0.01034
    15.71402     0.01823     0.03506     0.02702     0.01003
    15.72702     0.01811     0.03292     0.02880     0.00975
    15.74102     0.01727     0.03034     0.02842     0.00922
    15.75402     0.01602     0.02738     0.02690     0.00858
    15.76702     0.01461     0.02400     0.02514     0.00798
    15.78102     0.01444     0.02188     0.02482     0.00742
    15.79402     0.01473     0.02012     0.02500     0.00689
    15.80802     0.01495     0.01826     0.02504     0.00641
    15.82102     0.01584     0.01846     0.02554     0.00608
    15.83502     0.01662     0.01849     0.02586     0.00578
    15.84802     0.01807     0.02074     0.02656     0.00561
    15.86202     0.01957     0.02322     0.02722     0.00548
    15.87502     0.02102     0.02572     0.02776     0.00537
    15.88802     0.02260     0.02826     0.02870     0.00529
    15.90202     0.02474     0.03092     0.03130     0.00534
    15.91502     0.02696     0.03360     0.03392     0.00545
    15.92902     0.02752     0.03410     0.03440     0.00562
    15.94202     0.02578     0.03166     0.03204     0.00580
    15.95602     0.02232     0.02708     0.02760     0.00599
    15.96902     0.01958     0.02348     0.02394     0.00619
    15.98202     0.01705     0.02014     0.02046     0.00639
    15.99602     0.01442     0.01666     0.01680     0.00661
    16.00902     0.01083     0.01183     0.01197     0.00683
    16.02302     0.00887     0.00897     0.00952     0.00706
    16.03602     0.00794     0.00758     0.00834     0.00730
    16.05002     0.00796     0.00755     0.00833     0.00755
    16.06302     0.00797     0.00750     0.00830     0.00780
    16.07702     0.00797     0.00746     0.00827     0.00807
    16.09002     0.00797     0.00740     0.00823     0.00834
